Method,SourceMethodLabel,Hour,Region,AvailableRenewable_MW,DirectRenewableUse_MW,RenewableCharge_MW,GridSell_MW,Curtailment_MW,UtilizedRenewable_MW,RenewableBalanceResidual_MW
fifo_latency_feasible_local_first,full_horizon_FIFO_latency_feasible_local_first,163,RegionA,587.8700000000002,285.59249955,0.0,0.0,302.2775004500002,285.59249955,0.0
fifo_latency_feasible_local_first,full_horizon_FIFO_latency_feasible_local_first,164,RegionA,540.1899999999999,315.23850045,0.0,0.0,224.95149954999994,315.23850045,0.0
fifo_latency_feasible_local_first,full_horizon_FIFO_latency_feasible_local_first,165,RegionA,510.2200000000002,299.90250000000003,0.0,0.0,210.31750000000017,299.90250000000003,0.0
fifo_latency_feasible_local_first,full_horizon_FIFO_latency_feasible_local_first,166,RegionA,500.0,407.80799955000015,0.0,0.0,92.19200044999985,407.80799955000015,0.0
fifo_latency_feasible_local_first,full_horizon_FIFO_latency_feasible_local_first,167,RegionA,510.2200000000002,447.87600000000003,0.0,0.0,62.344000000000165,447.87600000000003,0.0
fifo_latency_feasible_local_first,full_horizon_FIFO_latency_feasible_local_first,168,RegionA,540.1899999999999,449.6445004500001,0.0,0.0,90.54549954999982,449.6445004500001,0.0
fifo_latency_feasible_local_first,full_horizon_FIFO_latency_feasible_local_first,169,RegionA,587.8700000000002,530.0504995499999,0.0,0.0,57.819500450000305,530.0504995499999,0.0
fifo_latency_feasible_local_first,full_horizon_FIFO_latency_feasible_local_first,170,RegionA,650.0,534.38400045,0.0,0.0,115.61599954999997,534.38400045,0.0
fifo_latency_feasible_local_first,full_horizon_FIFO_latency_feasible_local_first,171,RegionA,722.35,534.3840000000001,0.0,0.0,187.9659999999999,534.3840000000001,0.0
fifo_latency_feasible_local_first,full_horizon_FIFO_latency_feasible_local_first,172,RegionA,800.0,534.3839995500001,0.0,0.0,265.6160004499999,534.3839995500001,0.0
fifo_latency_feasible_local_first,full_horizon_FIFO_latency_feasible_local_first,173,RegionA,877.65,553.26960045,0.0,0.0,324.38039955,553.26960045,0.0
fifo_latency_feasible_local_first,full_horizon_FIFO_latency_feasible_local_first,174,RegionA,950.0,560.1887999999999,0.0,0.0,389.8112000000001,560.1887999999999,0.0
fifo_latency_feasible_local_first,full_horizon_FIFO_latency_feasible_local_first,175,RegionA,1012.1299999999998,544.32000045,0.0,0.0,467.8099995499998,544.32000045,0.0
fifo_latency_feasible_local_first,full_horizon_FIFO_latency_feasible_local_first,176,RegionA,1059.8099999999997,544.31999955,0.0,0.0,515.4900004499997,544.31999955,0.0
fifo_latency_feasible_local_first,full_horizon_FIFO_latency_feasible_local_first,177,RegionA,1089.7799999999997,544.32,0.0,0.0,545.4599999999997,544.32,0.0
fifo_latency_feasible_local_first,full_horizon_FIFO_latency_feasible_local_first,178,RegionA,1100.0,544.31999955,0.0,0.0,555.68000045,544.31999955,0.0
fifo_latency_feasible_local_first,full_horizon_FIFO_latency_feasible_local_first,179,RegionA,1089.7799999999997,535.8825,0.0,0.0,553.8974999999997,535.8825,0.0
fifo_latency_feasible_local_first,full_horizon_FIFO_latency_feasible_local_first,180,RegionA,1059.8099999999997,460.66049999999996,0.0,0.0,599.1494999999998,460.66049999999996,0.0
fifo_latency_feasible_local_first,full_horizon_FIFO_latency_feasible_local_first,181,RegionA,1012.1299999999998,451.2307499999999,0.0,0.0,560.8992499999999,451.2307499999999,0.0
fifo_latency_feasible_local_first,full_horizon_FIFO_latency_feasible_local_first,182,RegionA,950.0,429.4214995500001,0.0,0.0,520.5785004499999,429.4214995500001,0.0
fifo_latency_feasible_local_first,full_horizon_FIFO_latency_feasible_local_first,183,RegionA,877.65,403.64864955000013,0.0,0.0,474.00135044999985,403.64864955000013,0.0
fifo_latency_feasible_local_first,full_horizon_FIFO_latency_feasible_local_first,184,RegionA,800.0,322.083,0.0,0.0,477.917,322.083,0.0
fifo_latency_feasible_local_first,full_horizon_FIFO_latency_feasible_local_first,185,RegionA,722.35,313.83450044999995,0.0,0.0,408.5154995500001,313.83450044999995,0.0
fifo_latency_feasible_local_first,full_horizon_FIFO_latency_feasible_local_first,186,RegionA,650.0,315.07649955000005,0.0,0.0,334.92350044999995,315.07649955000005,0.0
fifo_latency_feasible_local_first,full_horizon_FIFO_latency_feasible_local_first,187,RegionA,587.8700000000002,321.5025,0.0,0.0,266.36750000000023,321.5025,0.0
fifo_latency_feasible_local_first,full_horizon_FIFO_latency_feasible_local_first,188,RegionA,540.1899999999999,334.17899955,0.0,0.0,206.01100044999993,334.17899955,0.0
fifo_latency_feasible_local_first,full_horizon_FIFO_latency_feasible_local_first,189,RegionA,510.2200000000002,358.9109995500001,0.0,0.0,151.3090004500001,358.9109995500001,0.0
fifo_latency_feasible_local_first,full_horizon_FIFO_latency_feasible_local_first,190,RegionA,500.0,377.1089999999998,0.0,0.0,122.89100000000019,377.1089999999998,0.0
fifo_latency_feasible_local_first,full_horizon_FIFO_latency_feasible_local_first,191,RegionA,510.2200000000002,419.93099955,0.0,0.0,90.28900045000017,419.93099955,0.0
fifo_latency_feasible_local_first,full_horizon_FIFO_latency_feasible_local_first,192,RegionA,540.1899999999999,460.55250000000007,0.0,0.0,79.63749999999987,460.55250000000007,0.0
fifo_latency_feasible_local_first,full_horizon_FIFO_latency_feasible_local_first,193,RegionA,587.8700000000002,500.52600000000007,0.0,0.0,87.34400000000016,500.52600000000007,0.0
fifo_latency_feasible_local_first,full_horizon_FIFO_latency_feasible_local_first,194,RegionA,650.0,541.4715,0.0,0.0,108.52850000000001,541.4715,0.0
fifo_latency_feasible_local_first,full_horizon_FIFO_latency_feasible_local_first,195,RegionA,722.35,544.32000045,0.0,0.0,178.02999955000007,544.32000045,0.0
fifo_latency_feasible_local_first,full_horizon_FIFO_latency_feasible_local_first,196,RegionA,800.0,544.32000045,0.0,0.0,255.67999955000005,544.32000045,0.0
fifo_latency_feasible_local_first,full_horizon_FIFO_latency_feasible_local_first,197,RegionA,877.65,544.31999955,0.0,0.0,333.33000044999994,544.31999955,0.0
fifo_latency_feasible_local_first,full_horizon_FIFO_latency_feasible_local_first,198,RegionA,950.0,545.5349995500001,0.0,0.0,404.46500044999993,545.5349995500001,0.0
fifo_latency_feasible_local_first,full_horizon_FIFO_latency_feasible_local_first,199,RegionA,1012.1299999999998,552.0150004499999,0.0,0.0,460.1149995499999,552.0150004499999,0.0
fifo_latency_feasible_local_first,full_horizon_FIFO_latency_feasible_local_first,200,RegionA,1059.8099999999997,545.0692500000001,0.0,0.0,514.7407499999996,545.0692500000001,0.0
fifo_latency_feasible_local_first,full_horizon_FIFO_latency_feasible_local_first,201,RegionA,1089.7799999999997,544.3199999999999,0.0,0.0,545.4599999999998,544.3199999999999,0.0
fifo_latency_feasible_local_first,full_horizon_FIFO_latency_feasible_local_first,202,RegionA,1100.0,538.9740000000002,0.0,0.0,561.0259999999998,538.9740000000002,0.0
fifo_latency_feasible_local_first,full_horizon_FIFO_latency_feasible_local_first,203,RegionA,1089.7799999999997,498.79799955000004,0.0,0.0,590.9820004499998,498.79799955000004,0.0
fifo_latency_feasible_local_first,full_horizon_FIFO_latency_feasible_local_first,204,RegionA,1059.8099999999997,510.08399955,0.0,0.0,549.7260004499997,510.08399955,0.0
fifo_latency_feasible_local_first,full_horizon_FIFO_latency_feasible_local_first,205,RegionA,1012.1299999999998,431.1224999999999,0.0,0.0,581.0074999999999,431.1224999999999,0.0
fifo_latency_feasible_local_first,full_horizon_FIFO_latency_feasible_local_first,206,RegionA,950.0,412.4088,0.0,0.0,537.5912000000001,412.4088,0.0
fifo_latency_feasible_local_first,full_horizon_FIFO_latency_feasible_local_first,207,RegionA,877.65,417.9195000000001,0.0,0.0,459.7304999999999,417.9195000000001,0.0
fifo_latency_feasible_local_first,full_horizon_FIFO_latency_feasible_local_first,208,RegionA,800.0,325.52955044999993,0.0,0.0,474.47044955000007,325.52955044999993,0.0
fifo_latency_feasible_local_first,full_horizon_FIFO_latency_feasible_local_first,209,RegionA,722.35,309.44700045000013,0.0,0.0,412.9029995499999,309.44700045000013,0.0
fifo_latency_feasible_local_first,full_horizon_FIFO_latency_feasible_local_first,210,RegionA,650.0,315.5625,0.0,0.0,334.4375,315.5625,0.0
fifo_latency_feasible_local_first,full_horizon_FIFO_latency_feasible_local_first,211,RegionA,587.8700000000002,324.74249999999995,0.0,0.0,263.1275000000003,324.74249999999995,0.0
fifo_latency_feasible_local_first,full_horizon_FIFO_latency_feasible_local_first,212,RegionA,540.1899999999999,337.4055,0.0,0.0,202.78449999999992,337.4055,0.0
fifo_latency_feasible_local_first,full_horizon_FIFO_latency_feasible_local_first,213,RegionA,510.2200000000002,313.05150045,0.0,0.0,197.1684995500002,313.05150045,0.0
fifo_latency_feasible_local_first,full_horizon_FIFO_latency_feasible_local_first,214,RegionA,500.0,364.2030004500001,0.0,0.0,135.7969995499999,364.2030004500001,0.0
fifo_latency_feasible_local_first,full_horizon_FIFO_latency_feasible_local_first,215,RegionA,510.2200000000002,443.11050000000006,0.0,0.0,67.10950000000014,443.11050000000006,0.0
fifo_latency_feasible_local_first,full_horizon_FIFO_latency_feasible_local_first,216,RegionA,540.1899999999999,447.48449955,0.0,0.0,92.70550044999993,447.48449955,0.0
fifo_latency_feasible_local_first,full_horizon_FIFO_latency_feasible_local_first,217,RegionA,587.8700000000002,488.03849955000015,0.0,0.0,99.83150045000008,488.03849955000015,0.0
fifo_latency_feasible_local_first,full_horizon_FIFO_latency_feasible_local_first,218,RegionA,650.0,544.3199999999999,0.0,0.0,105.68000000000006,544.3199999999999,0.0
fifo_latency_feasible_local_first,full_horizon_FIFO_latency_feasible_local_first,219,RegionA,722.35,544.3199995500001,0.0,0.0,178.03000044999987,544.3199995500001,0.0
fifo_latency_feasible_local_first,full_horizon_FIFO_latency_feasible_local_first,220,RegionA,800.0,544.3199999999999,0.0,0.0,255.68000000000006,544.3199999999999,0.0
fifo_latency_feasible_local_first,full_horizon_FIFO_latency_feasible_local_first,221,RegionA,877.65,544.3199999999999,0.0,0.0,333.33000000000004,544.3199999999999,0.0
fifo_latency_feasible_local_first,full_horizon_FIFO_latency_feasible_local_first,222,RegionA,950.0,544.31999955,0.0,0.0,405.68000044999997,544.31999955,0.0
fifo_latency_feasible_local_first,full_horizon_FIFO_latency_feasible_local_first,223,RegionA,1012.1299999999998,544.3200004500001,0.0,0.0,467.8099995499997,544.3200004500001,0.0
fifo_latency_feasible_local_first,full_horizon_FIFO_latency_feasible_local_first,224,RegionA,1059.8099999999997,544.3200004499998,0.0,0.0,515.4899995499999,544.3200004499998,0.0
fifo_latency_feasible_local_first,full_horizon_FIFO_latency_feasible_local_first,225,RegionA,1089.7799999999997,544.32,0.0,0.0,545.4599999999997,544.32,0.0
fifo_latency_feasible_local_first,full_horizon_FIFO_latency_feasible_local_first,226,RegionA,1100.0,544.32000045,0.0,0.0,555.67999955,544.32000045,0.0
fifo_latency_feasible_local_first,full_horizon_FIFO_latency_feasible_local_first,227,RegionA,1089.7799999999997,511.87950045,0.0,0.0,577.9004995499997,511.87950045,0.0
fifo_latency_feasible_local_first,full_horizon_FIFO_latency_feasible_local_first,228,RegionA,1059.8099999999997,466.00649954999983,0.0,0.0,593.8035004499999,466.00649954999983,0.0
fifo_latency_feasible_local_first,full_horizon_FIFO_latency_feasible_local_first,229,RegionA,1012.1299999999998,429.65099954999994,0.0,0.0,582.4790004499998,429.65099954999994,0.0
fifo_latency_feasible_local_first,full_horizon_FIFO_latency_feasible_local_first,230,RegionA,950.0,430.30440045000006,0.0,0.0,519.69559955,430.30440045000006,0.0
fifo_latency_feasible_local_first,full_horizon_FIFO_latency_feasible_local_first,231,RegionA,877.65,391.5229495500001,0.0,0.0,486.1270504499999,391.5229495500001,0.0
fifo_latency_feasible_local_first,full_horizon_FIFO_latency_feasible_local_first,232,RegionA,800.0,345.73499954999994,0.0,0.0,454.26500045000006,345.73499954999994,0.0
fifo_latency_feasible_local_first,full_horizon_FIFO_latency_feasible_local_first,233,RegionA,722.35,312.03899955,0.0,0.0,410.31100045,312.03899955,0.0
fifo_latency_feasible_local_first,full_horizon_FIFO_latency_feasible_local_first,234,RegionA,650.0,343.0755,0.0,0.0,306.9245,343.0755,0.0
fifo_latency_feasible_local_first,full_horizon_FIFO_latency_feasible_local_first,235,RegionA,587.8700000000002,314.45550000000014,0.0,0.0,273.4145000000001,314.45550000000014,0.0
fifo_latency_feasible_local_first,full_horizon_FIFO_latency_feasible_local_first,236,RegionA,540.1899999999999,334.74599955000014,0.0,0.0,205.4440004499998,334.74599955000014,0.0
fifo_latency_feasible_local_first,full_horizon_FIFO_latency_feasible_local_first,237,RegionA,510.2200000000002,350.82450045,0.0,0.0,159.39549955000018,350.82450045,0.0
fifo_latency_feasible_local_first,full_horizon_FIFO_latency_feasible_local_first,238,RegionA,500.0,337.0815004499999,0.0,0.0,162.9184995500001,337.0815004499999,0.0
fifo_latency_feasible_local_first,full_horizon_FIFO_latency_feasible_local_first,239,RegionA,510.2200000000002,449.98200045000004,0.0,0.0,60.237999550000154,449.98200045000004,0.0
fifo_latency_feasible_local_first,full_horizon_FIFO_latency_feasible_local_first,240,RegionA,540.1899999999999,452.47949954999996,0.0,0.0,87.71050044999998,452.47949954999996,0.0
fifo_latency_feasible_local_first,full_horizon_FIFO_latency_feasible_local_first,241,RegionA,587.8700000000002,510.90749954999995,0.0,0.0,76.96250045000028,510.90749954999995,0.0
fifo_latency_feasible_local_first,full_horizon_FIFO_latency_feasible_local_first,242,RegionA,650.0,523.2060004499998,0.0,0.0,126.7939995500002,523.2060004499998,0.0
fifo_latency_feasible_local_first,full_horizon_FIFO_latency_feasible_local_first,243,RegionA,722.35,544.3200000000002,0.0,0.0,178.02999999999986,544.3200000000002,0.0
fifo_latency_feasible_local_first,full_horizon_FIFO_latency_feasible_local_first,244,RegionA,800.0,544.3200004500001,0.0,0.0,255.67999954999993,544.3200004500001,0.0
fifo_latency_feasible_local_first,full_horizon_FIFO_latency_feasible_local_first,245,RegionA,877.65,544.32000045,0.0,0.0,333.32999955,544.32000045,0.0
fifo_latency_feasible_local_first,full_horizon_FIFO_latency_feasible_local_first,246,RegionA,950.0,544.3200004500001,0.0,0.0,405.67999954999993,544.3200004500001,0.0
fifo_latency_feasible_local_first,full_horizon_FIFO_latency_feasible_local_first,247,RegionA,1012.1299999999998,544.32,0.0,0.0,467.8099999999997,544.32,0.0
fifo_latency_feasible_local_first,full_horizon_FIFO_latency_feasible_local_first,248,RegionA,1059.8099999999997,544.3199995500001,0.0,0.0,515.4900004499996,544.3199995500001,0.0
fifo_latency_feasible_local_first,full_horizon_FIFO_latency_feasible_local_first,249,RegionA,1089.7799999999997,544.31999955,0.0,0.0,545.4600004499997,544.31999955,0.0
fifo_latency_feasible_local_first,full_horizon_FIFO_latency_feasible_local_first,250,RegionA,1100.0,544.3199995500001,0.0,0.0,555.6800004499999,544.3199995500001,0.0
fifo_latency_feasible_local_first,full_horizon_FIFO_latency_feasible_local_first,251,RegionA,1089.7799999999997,526.6755004500002,0.0,0.0,563.1044995499996,526.6755004500002,0.0
fifo_latency_feasible_local_first,full_horizon_FIFO_latency_feasible_local_first,252,RegionA,1059.8099999999997,450.5220000000001,0.0,0.0,609.2879999999996,450.5220000000001,0.0
fifo_latency_feasible_local_first,full_horizon_FIFO_latency_feasible_local_first,253,RegionA,1012.1299999999998,473.3126995500001,0.0,0.0,538.8173004499997,473.3126995500001,0.0
fifo_latency_feasible_local_first,full_horizon_FIFO_latency_feasible_local_first,254,RegionA,950.0,446.9984995500002,0.0,0.0,503.0015004499998,446.9984995500002,0.0
fifo_latency_feasible_local_first,full_horizon_FIFO_latency_feasible_local_first,255,RegionA,877.65,384.01425000000006,0.0,0.0,493.6357499999999,384.01425000000006,0.0
fifo_latency_feasible_local_first,full_horizon_FIFO_latency_feasible_local_first,256,RegionA,800.0,324.98819955,0.0,0.0,475.01180045,324.98819955,0.0
fifo_latency_feasible_local_first,full_horizon_FIFO_latency_feasible_local_first,257,RegionA,722.35,284.958,0.0,0.0,437.392,284.958,0.0
fifo_latency_feasible_local_first,full_horizon_FIFO_latency_feasible_local_first,258,RegionA,650.0,321.0299995499999,0.0,0.0,328.9700004500001,321.0299995499999,0.0
fifo_latency_feasible_local_first,full_horizon_FIFO_latency_feasible_local_first,259,RegionA,587.8700000000002,313.96950044999994,0.0,0.0,273.9004995500003,313.96950044999994,0.0
fifo_latency_feasible_local_first,full_horizon_FIFO_latency_feasible_local_first,260,RegionA,540.1899999999999,339.1740000000001,0.0,0.0,201.01599999999985,339.1740000000001,0.0
fifo_latency_feasible_local_first,full_horizon_FIFO_latency_feasible_local_first,261,RegionA,510.2200000000002,356.91300045,0.0,0.0,153.30699955000017,356.91300045,0.0
fifo_latency_feasible_local_first,full_horizon_FIFO_latency_feasible_local_first,262,RegionA,500.0,373.8960004499999,0.0,0.0,126.10399955000008,373.8960004499999,0.0
fifo_latency_feasible_local_first,full_horizon_FIFO_latency_feasible_local_first,263,RegionA,510.2200000000002,454.41000045000004,0.0,0.0,55.80999955000016,454.41000045000004,0.0
fifo_latency_feasible_local_first,full_horizon_FIFO_latency_feasible_local_first,264,RegionA,540.1899999999999,472.49999955000004,0.0,0.0,67.6900004499999,472.49999955000004,0.0
fifo_latency_feasible_local_first,full_horizon_FIFO_latency_feasible_local_first,265,RegionA,587.8700000000002,543.9285004500001,0.0,0.0,43.94149955000012,543.9285004500001,0.0
fifo_latency_feasible_local_first,full_horizon_FIFO_latency_feasible_local_first,266,RegionA,650.0,544.31999955,0.0,0.0,105.68000044999997,544.31999955,0.0
fifo_latency_feasible_local_first,full_horizon_FIFO_latency_feasible_local_first,267,RegionA,722.35,544.31999955,0.0,0.0,178.03000045,544.31999955,0.0
fifo_latency_feasible_local_first,full_horizon_FIFO_latency_feasible_local_first,268,RegionA,800.0,544.31999955,0.0,0.0,255.68000044999997,544.31999955,0.0
fifo_latency_feasible_local_first,full_horizon_FIFO_latency_feasible_local_first,269,RegionA,877.65,544.3200004500001,0.0,0.0,333.3299995499999,544.3200004500001,0.0
