Hour,Region,PricePeriod,ElectricityPrice_CNY_per_MWh,SellPrice_CNY_per_MWh,CarbonIntensity_tCO2_per_MWh,AvailableRenewable_MW,NonAI_IT_Load_MW,AbsoluteHour,AI_IT_Load_MW,IT_Load_MW,PUE,Total_Load_MW,Q2Method,ObservedElectricityPrice_CNY_per_MWh,ObservedCarbonIntensity_tCO2_per_MWh,ObservedAvailableRenewable_MW,ScenarioPriceMultiplier,ScenarioCarbonMultiplier,ScenarioRenewableMultiplier,ChargePower_MW,DischargePower_MW,SOC_MWh,RenewableToLoad_MW,RenewableCharge_MW,GridCharge_MW,GridLoadPurchase_MW,GridPurchase_MW,GridSell_MW,Curtailment_MW,NetGridImport_MW,ChargeMode,GridImportMode,Method,Scenario
54,RegionA,Valley,473.5500000000,0.0000000000,0.6496000000,950.0000000000,376.8520000000,2382,26.3480000000,403.2000000000,1.3500000000,544.3200000000,FIFO_latency_feasible_local_first,473.5500000000,0.6496000000,950.0000000000,1.0000000000,1.0000000000,1.0000000000,0.0000000000,0.0000000000,157.5000000000,544.3200000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,405.6800000000,0.0000000000,0,0,Q2_FIFO_plus_no_storage_renewable_first,observed
55,RegionA,Flat,728.7800000000,0.0000000000,0.6370000000,1012.1300000000,391.7786670000,2383,11.4213333333,403.2000003333,1.3500000000,544.3200004500,FIFO_latency_feasible_local_first,728.7800000000,0.6370000000,1012.1300000000,1.0000000000,1.0000000000,1.0000000000,0.0000000000,0.0000000000,157.5000000000,544.3200004500,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,467.8099995500,0.0000000000,0,0,Q2_FIFO_plus_no_storage_renewable_first,observed
56,RegionA,Flat,729.0000000000,0.0000000000,0.6245000000,1059.8100000000,394.5553330000,2384,8.6446666667,403.1999996667,1.3500000000,544.3199995500,FIFO_latency_feasible_local_first,729.0000000000,0.6245000000,1059.8100000000,1.0000000000,1.0000000000,1.0000000000,0.0000000000,0.0000000000,157.5000000000,544.3199995500,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,515.4900004500,0.0000000000,0,0,Q2_FIFO_plus_no_storage_renewable_first,observed
57,RegionA,Flat,729.2000000000,0.0000000000,0.6128000000,1089.7800000000,397.4733330000,2385,5.7266666667,403.1999996667,1.3500000000,544.3199995500,FIFO_latency_feasible_local_first,729.2000000000,0.6128000000,1089.7800000000,1.0000000000,1.0000000000,1.0000000000,0.0000000000,0.0000000000,157.5000000000,544.3199995500,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,545.4600004500,0.0000000000,0,0,Q2_FIFO_plus_no_storage_renewable_first,observed
58,RegionA,Flat,729.4000000000,0.0000000000,0.6027000000,1100.0000000000,396.8240000000,2386,6.3760000000,403.2000000000,1.3500000000,544.3200000000,FIFO_latency_feasible_local_first,729.4000000000,0.6027000000,1100.0000000000,1.0000000000,1.0000000000,1.0000000000,0.0000000000,0.0000000000,157.5000000000,544.3200000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,555.6800000000,0.0000000000,0,0,Q2_FIFO_plus_no_storage_renewable_first,observed
59,RegionA,Flat,729.5700000000,0.0000000000,0.5950000000,1089.7800000000,369.5850000000,2387,5.5350000000,375.1200000000,1.3500000000,506.4120000000,FIFO_latency_feasible_local_first,729.5700000000,0.5950000000,1089.7800000000,1.0000000000,1.0000000000,1.0000000000,0.0000000000,0.0000000000,157.5000000000,506.4120000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,583.3680000000,0.0000000000,0,0,Q2_FIFO_plus_no_storage_renewable_first,observed
60,RegionA,Flat,729.7400000000,0.0000000000,0.5902000000,1059.8100000000,342.4593330000,2388,28.6306666667,371.0899996667,1.3500000000,500.9714995500,FIFO_latency_feasible_local_first,729.7400000000,0.5902000000,1059.8100000000,1.0000000000,1.0000000000,1.0000000000,0.0000000000,0.0000000000,157.5000000000,500.9714995500,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,558.8385004500,0.0000000000,0,0,Q2_FIFO_plus_no_storage_renewable_first,observed
61,RegionA,Flat,729.8900000000,0.0000000000,0.5887000000,1012.1300000000,315.1733330000,2389,13.7466666667,328.9199996667,1.3500000000,444.0419995500,FIFO_latency_feasible_local_first,729.8900000000,0.5887000000,1012.1300000000,1.0000000000,1.0000000000,1.0000000000,0.0000000000,0.0000000000,157.5000000000,444.0419995500,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,568.0880004500,0.0000000000,0,0,Q2_FIFO_plus_no_storage_renewable_first,observed
62,RegionA,Flat,730.0200000000,0.0000000000,0.5905000000,950.0000000000,303.7700000000,2390,13.2500000000,317.0200000000,1.3500000000,427.9770000000,FIFO_latency_feasible_local_first,730.0200000000,0.5905000000,950.0000000000,1.0000000000,1.0000000000,1.0000000000,0.0000000000,0.0000000000,157.5000000000,427.9770000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,522.0230000000,0.0000000000,0,0,Q2_FIFO_plus_no_storage_renewable_first,observed
63,RegionA,Flat,730.1400000000,0.0000000000,0.5955000000,877.6500000000,261.0856670000,2391,23.5853333333,284.6710003333,1.3500000000,384.3058504500,FIFO_latency_feasible_local_first,730.1400000000,0.5955000000,877.6500000000,1.0000000000,1.0000000000,1.0000000000,0.0000000000,0.0000000000,157.5000000000,384.3058504500,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,493.3441495500,0.0000000000,0,0,Q2_FIFO_plus_no_storage_renewable_first,observed
64,RegionA,Flat,730.2400000000,0.0000000000,0.6035000000,800.0000000000,246.1323330000,2392,15.3126666667,261.4449996667,1.3500000000,352.9507495500,FIFO_latency_feasible_local_first,730.2400000000,0.6035000000,800.0000000000,1.0000000000,1.0000000000,1.0000000000,0.0000000000,0.0000000000,157.5000000000,352.9507495500,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,447.0492504500,0.0000000000,0,0,Q2_FIFO_plus_no_storage_renewable_first,observed
65,RegionA,Peak,1058.9800000000,0.0000000000,0.6138000000,722.3500000000,205.5583330000,2393,15.4016666667,220.9599996667,1.3500000000,298.2959995500,FIFO_latency_feasible_local_first,1058.9800000000,0.6138000000,722.3500000000,1.0000000000,1.0000000000,1.0000000000,0.0000000000,0.0000000000,157.5000000000,298.2959995500,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,424.0540004500,0.0000000000,0,0,Q2_FIFO_plus_no_storage_renewable_first,observed
66,RegionA,Peak,1059.0900000000,0.0000000000,0.6258000000,650.0000000000,216.9636670000,2394,13.5563333333,230.5200003333,1.3500000000,311.2020004500,FIFO_latency_feasible_local_first,1059.0900000000,0.6258000000,650.0000000000,1.0000000000,1.0000000000,1.0000000000,0.0000000000,0.0000000000,157.5000000000,311.2020004500,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,338.7979995500,0.0000000000,0,0,Q2_FIFO_plus_no_storage_renewable_first,observed
67,RegionA,Peak,1059.1700000000,0.0000000000,0.6386000000,587.8700000000,224.5660000000,2395,9.5240000000,234.0900000000,1.3500000000,316.0215000000,FIFO_latency_feasible_local_first,1059.1700000000,0.6386000000,587.8700000000,1.0000000000,1.0000000000,1.0000000000,0.0000000000,0.0000000000,157.5000000000,316.0215000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,271.8485000000,0.0000000000,0,0,Q2_FIFO_plus_no_storage_renewable_first,observed
68,RegionA,Peak,1059.2300000000,0.0000000000,0.6514000000,540.1900000000,219.6760000000,2396,23.4340000000,243.1100000000,1.3500000000,328.1985000000,FIFO_latency_feasible_local_first,1059.2300000000,0.6514000000,540.1900000000,1.0000000000,1.0000000000,1.0000000000,0.0000000000,0.0000000000,157.5000000000,328.1985000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,211.9915000000,0.0000000000,0,0,Q2_FIFO_plus_no_storage_renewable_first,observed
69,RegionA,Peak,1059.2700000000,0.0000000000,0.6633000000,510.2200000000,207.5086670000,2397,49.7613333333,257.2700003333,1.3500000000,347.3145004500,FIFO_latency_feasible_local_first,1059.2700000000,0.6633000000,510.2200000000,1.0000000000,1.0000000000,1.0000000000,0.0000000000,0.0000000000,157.5000000000,347.3145004500,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,162.9054995500,0.0000000000,0,0,Q2_FIFO_plus_no_storage_renewable_first,observed
70,RegionA,Flat,657.4900000000,0.0000000000,0.6735000000,500.0000000000,260.8906670000,2398,43.6593333333,304.5500003333,1.3500000000,411.1425004500,FIFO_latency_feasible_local_first,657.4900000000,0.6735000000,500.0000000000,1.0000000000,1.0000000000,1.0000000000,0.0000000000,0.0000000000,157.5000000000,411.1425004500,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,88.8574995500,0.0000000000,0,0,Q2_FIFO_plus_no_storage_renewable_first,observed
71,RegionA,Flat,657.4900000000,0.0000000000,0.6812000000,510.2200000000,302.2800000000,2399,22.1400000000,324.4200000000,1.3500000000,437.9670000000,FIFO_latency_feasible_local_first,657.4900000000,0.6812000000,510.2200000000,1.0000000000,1.0000000000,1.0000000000,0.0000000000,0.0000000000,157.5000000000,437.9670000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,72.2530000000,0.0000000000,0,0,Q2_FIFO_plus_no_storage_renewable_first,observed
0,RegionB,Valley,440.3000000000,0.0000000000,0.6112000000,540.1900000000,329.5996670000,2328,20.3600000000,349.9596670000,1.3500000000,472.4455504500,FIFO_latency_feasible_local_first,440.3000000000,0.6112000000,540.1900000000,1.0000000000,1.0000000000,1.0000000000,0.0000000000,0.0000000000,144.0000000000,472.4455504500,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,67.7444495500,0.0000000000,0,0,Q2_FIFO_plus_no_storage_renewable_first,observed
1,RegionB,Valley,440.5000000000,0.0000000000,0.6132000000,587.8700000000,349.9616670000,2329,22.6000000000,372.5616670000,1.3500000000,502.9582504500,FIFO_latency_feasible_local_first,440.5000000000,0.6132000000,587.8700000000,1.0000000000,1.0000000000,1.0000000000,0.0000000000,0.0000000000,144.0000000000,502.9582504500,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,84.9117495500,0.0000000000,0,0,Q2_FIFO_plus_no_storage_renewable_first,observed
2,RegionB,Valley,440.7100000000,0.0000000000,0.6121000000,650.0000000000,354.2093330000,2330,37.1906666667,391.3999996667,1.3500000000,528.3899995500,FIFO_latency_feasible_local_first,440.7100000000,0.6121000000,650.0000000000,1.0000000000,1.0000000000,1.0000000000,0.0000000000,0.0000000000,144.0000000000,528.3899995500,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,121.6100004500,0.0000000000,0,0,Q2_FIFO_plus_no_storage_renewable_first,observed
3,RegionB,Valley,440.9200000000,0.0000000000,0.6079000000,722.3500000000,352.7773330000,2331,38.6226666667,391.3999996667,1.3500000000,528.3899995500,FIFO_latency_feasible_local_first,440.9200000000,0.6079000000,722.3500000000,1.0000000000,1.0000000000,1.0000000000,0.0000000000,0.0000000000,144.0000000000,528.3899995500,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,193.9600004500,0.0000000000,0,0,Q2_FIFO_plus_no_storage_renewable_first,observed
4,RegionB,Valley,441.1400000000,0.0000000000,0.6010000000,800.0000000000,339.1006670000,2332,53.5293333333,392.6300003333,1.3500000000,530.0505004500,FIFO_latency_feasible_local_first,441.1400000000,0.6010000000,800.0000000000,1.0000000000,1.0000000000,1.0000000000,0.0000000000,0.0000000000,144.0000000000,530.0505004500,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,269.9494995500,0.0000000000,0,0,Q2_FIFO_plus_no_storage_renewable_first,observed
5,RegionB,Valley,441.3700000000,0.0000000000,0.5919000000,877.6500000000,346.7413330000,2333,46.8586666667,393.5999996667,1.3500000000,531.3599995500,FIFO_latency_feasible_local_first,441.3700000000,0.5919000000,877.6500000000,1.0000000000,1.0000000000,1.0000000000,0.0000000000,0.0000000000,144.0000000000,531.3599995500,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,346.2900004500,0.0000000000,0,0,Q2_FIFO_plus_no_storage_renewable_first,observed
6,RegionB,Valley,441.6100000000,0.0000000000,0.5812000000,950.0000000000,364.8793330000,2334,28.7206666667,393.5999996667,1.3500000000,531.3599995500,FIFO_latency_feasible_local_first,441.6100000000,0.5812000000,950.0000000000,1.0000000000,1.0000000000,1.0000000000,0.0000000000,0.0000000000,144.0000000000,531.3599995500,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,418.6400004500,0.0000000000,0,0,Q2_FIFO_plus_no_storage_renewable_first,observed
7,RegionB,Flat,679.7600000000,0.0000000000,0.5697000000,1012.1300000000,346.4893330000,2335,47.1106666667,393.5999996667,1.3500000000,531.3599995500,FIFO_latency_feasible_local_first,679.7600000000,0.5697000000,1012.1300000000,1.0000000000,1.0000000000,1.0000000000,0.0000000000,0.0000000000,144.0000000000,531.3599995500,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,480.7700004500,0.0000000000,0,0,Q2_FIFO_plus_no_storage_renewable_first,observed
8,RegionB,Flat,680.1400000000,0.0000000000,0.5582000000,1059.8100000000,358.4623330000,2336,33.0376666667,391.4999996667,1.3500000000,528.5249995500,FIFO_latency_feasible_local_first,680.1400000000,0.5582000000,1059.8100000000,1.0000000000,1.0000000000,1.0000000000,0.0000000000,0.0000000000,144.0000000000,528.5249995500,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,531.2850004500,0.0000000000,0,0,Q2_FIFO_plus_no_storage_renewable_first,observed
9,RegionB,Flat,680.5300000000,0.0000000000,0.5475000000,1089.7800000000,379.0433330000,2337,15.6766666667,394.7199996667,1.3500000000,532.8719995500,FIFO_latency_feasible_local_first,680.5300000000,0.5475000000,1089.7800000000,1.0000000000,1.0000000000,1.0000000000,0.0000000000,0.0000000000,144.0000000000,532.8719995500,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,556.9080004500,0.0000000000,0,0,Q2_FIFO_plus_no_storage_renewable_first,observed
10,RegionB,Flat,680.9200000000,0.0000000000,0.5385000000,1100.0000000000,378.1320000000,2338,16.4480000000,394.5800000000,1.3500000000,532.6830000000,FIFO_latency_feasible_local_first,680.9200000000,0.5385000000,1100.0000000000,1.0000000000,1.0000000000,1.0000000000,0.0000000000,0.0000000000,144.0000000000,532.6830000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,567.3170000000,0.0000000000,0,0,Q2_FIFO_plus_no_storage_renewable_first,observed
11,RegionB,Flat,681.3200000000,0.0000000000,0.5317000000,1089.7800000000,372.8233330000,2339,20.7766666667,393.5999996667,1.3500000000,531.3599995500,FIFO_latency_feasible_local_first,681.3200000000,0.5317000000,1089.7800000000,1.0000000000,1.0000000000,1.0000000000,0.0000000000,0.0000000000,144.0000000000,531.3599995500,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,558.4200004500,0.0000000000,0,0,Q2_FIFO_plus_no_storage_renewable_first,observed
12,RegionB,Flat,681.7300000000,0.0000000000,0.5276000000,1059.8100000000,322.6046670000,2340,20.9213333333,343.5260003333,1.3500000000,463.7601004500,FIFO_latency_feasible_local_first,681.7300000000,0.5276000000,1059.8100000000,1.0000000000,1.0000000000,1.0000000000,0.0000000000,0.0000000000,144.0000000000,463.7601004500,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,596.0498995500,0.0000000000,0,0,Q2_FIFO_plus_no_storage_renewable_first,observed
13,RegionB,Flat,682.1500000000,0.0000000000,0.5266000000,1012.1300000000,323.3373330000,2341,20.4976666667,343.8349996667,1.3500000000,464.1772495500,FIFO_latency_feasible_local_first,682.1500000000,0.5266000000,1012.1300000000,1.0000000000,1.0000000000,1.0000000000,0.0000000000,0.0000000000,144.0000000000,464.1772495500,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,547.9527504500,0.0000000000,0,0,Q2_FIFO_plus_no_storage_renewable_first,observed
14,RegionB,Flat,682.5700000000,0.0000000000,0.5288000000,950.0000000000,276.1840000000,2342,31.6520000000,307.8360000000,1.3500000000,415.5786000000,FIFO_latency_feasible_local_first,682.5700000000,0.5288000000,950.0000000000,1.0000000000,1.0000000000,1.0000000000,0.0000000000,0.0000000000,144.0000000000,415.5786000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,534.4214000000,0.0000000000,0,0,Q2_FIFO_plus_no_storage_renewable_first,observed
15,RegionB,Flat,682.9900000000,0.0000000000,0.5341000000,877.6500000000,242.6993330000,2343,25.1106666667,267.8099996667,1.3500000000,361.5434995500,FIFO_latency_feasible_local_first,682.9900000000,0.5341000000,877.6500000000,1.0000000000,1.0000000000,1.0000000000,0.0000000000,0.0000000000,144.0000000000,361.5434995500,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,516.1065004500,0.0000000000,0,0,Q2_FIFO_plus_no_storage_renewable_first,observed
16,RegionB,Flat,683.4200000000,0.0000000000,0.5421000000,800.0000000000,238.4366670000,2344,27.8233333333,266.2600003333,1.3500000000,359.4510004500,FIFO_latency_feasible_local_first,683.4200000000,0.5421000000,800.0000000000,1.0000000000,1.0000000000,1.0000000000,0.0000000000,0.0000000000,144.0000000000,359.4510004500,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,440.5489995500,0.0000000000,0,0,Q2_FIFO_plus_no_storage_renewable_first,observed
17,RegionB,Peak,991.5900000000,0.0000000000,0.5523000000,722.3500000000,219.4903330000,2345,25.4396666667,244.9299996667,1.3500000000,330.6554995500,FIFO_latency_feasible_local_first,991.5900000000,0.5523000000,722.3500000000,1.0000000000,1.0000000000,1.0000000000,0.0000000000,0.0000000000,144.0000000000,330.6554995500,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,391.6945004500,0.0000000000,0,0,Q2_FIFO_plus_no_storage_renewable_first,observed
18,RegionB,Peak,992.2300000000,0.0000000000,0.5641000000,650.0000000000,184.2533330000,2346,53.5866666667,237.8399996667,1.3500000000,321.0839995500,FIFO_latency_feasible_local_first,992.2300000000,0.5641000000,650.0000000000,1.0000000000,1.0000000000,1.0000000000,0.0000000000,0.0000000000,144.0000000000,321.0839995500,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,328.9160004500,0.0000000000,0,0,Q2_FIFO_plus_no_storage_renewable_first,observed
19,RegionB,Peak,992.8700000000,0.0000000000,0.5768000000,587.8700000000,202.8813330000,2347,37.4986666667,240.3799996667,1.3500000000,324.5129995500,FIFO_latency_feasible_local_first,992.8700000000,0.5768000000,587.8700000000,1.0000000000,1.0000000000,1.0000000000,0.0000000000,0.0000000000,144.0000000000,324.5129995500,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,263.3570004500,0.0000000000,0,0,Q2_FIFO_plus_no_storage_renewable_first,observed
20,RegionB,Peak,993.5100000000,0.0000000000,0.5894000000,540.1900000000,200.0480000000,2348,24.4120000000,224.4600000000,1.3500000000,303.0210000000,FIFO_latency_feasible_local_first,993.5100000000,0.5894000000,540.1900000000,1.0000000000,1.0000000000,1.0000000000,0.0000000000,0.0000000000,144.0000000000,303.0210000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,237.1690000000,0.0000000000,0,0,Q2_FIFO_plus_no_storage_renewable_first,observed
21,RegionB,Peak,994.1600000000,0.0000000000,0.6013000000,510.2200000000,242.9640000000,2349,25.3760000000,268.3400000000,1.3500000000,362.2590000000,FIFO_latency_feasible_local_first,994.1600000000,0.6013000000,510.2200000000,1.0000000000,1.0000000000,1.0000000000,0.0000000000,0.0000000000,144.0000000000,362.2590000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,147.9610000000,0.0000000000,0,0,Q2_FIFO_plus_no_storage_renewable_first,observed
22,RegionB,Flat,617.4700000000,0.0000000000,0.6115000000,500.0000000000,267.6920000000,2350,12.8680000000,280.5600000000,1.3500000000,378.7560000000,FIFO_latency_feasible_local_first,617.4700000000,0.6115000000,500.0000000000,1.0000000000,1.0000000000,1.0000000000,0.0000000000,0.0000000000,144.0000000000,378.7560000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,121.2440000000,0.0000000000,0,0,Q2_FIFO_plus_no_storage_renewable_first,observed
