TaskID,TaskType,ArrivalHour,OldRegion,NewRegion,OldStartMinute,NewStartMinute,OldLatency_ms,NewLatency_ms,OldMarginalCost_CNY,NewMarginalCost_CNY,OldMarginalCarbon_tCO2,NewMarginalCarbon_tCO2,ObjectiveGain
42788,AITraining,27,RegionD,RegionD,1620,1680,5.0,5.0,11257.020415999192,11261.100031999034,18.082897919999585,17.83585450666708,0.08409403733017484
26685,AITraining,29,RegionD,RegionF,1740,1860,5.0,25.0,12633.83654399992,15717.237890666844,17.162222933334462,10.144319733332752,22.872998120006592
28909,AITraining,26,RegionD,RegionE,1560,1860,5.0,22.0,9371.358719999498,12463.057500001078,15.1020287999997,7.107975000000309,24.09081641999598
46041,AITraining,25,RegionD,RegionF,1500,1560,60.0,79.0,8972.353979733613,8284.551172798874,14.669284352000377,8.98484224533314,22.228209900270365
2743,AITraining,27,RegionD,RegionF,1620,1620,5.0,25.0,7220.610662399545,6664.319107199915,11.504517120000022,7.066336896000241,17.999076451198754
10175,BatchInference,27,RegionB,RegionC,1620,1680,5.0,14.0,7690.766219999744,8392.972228000603,9.455573700000114,9.01564120000024,0.03954399199863445
318,BatchInference,24,RegionD,RegionF,1440,1440,5.0,25.0,3910.6655999998825,3609.3829259998615,6.321795840000031,3.8829500700000885,9.751280753999794
6429,AITraining,24,RegionD,RegionF,1440,1440,5.0,25.0,5785.98843733356,5340.273461333066,9.4504755200004,5.805078560000153,14.69935561600148
31979,AITraining,28,RegionD,RegionF,1680,1680,5.0,25.0,5231.9231999995845,4828.763520000708,8.381030400000048,5.148071999999899,13.027793279999479
27007,AITraining,28,RegionD,RegionF,1680,2100,5.0,25.0,5148.272230399728,7324.791040000003,8.126027093333647,4.462532095999628,5.870378513069131
8390,AITraining,28,RegionD,RegionE,1680,1860,5.0,22.0,5025.552895999581,6679.127000000805,8.050445312000033,3.907539999999994,11.942299143998941
21492,BatchInference,26,RegionD,RegionF,1560,1920,5.0,25.0,2931.738623999871,4170.78147299992,4.69547519999999,2.607697349999784,1.40803355100077
47855,BatchInference,29,RegionD,RegionF,1740,2100,5.0,25.0,3505.9285333333396,3964.770666666558,4.280064000000225,2.4135926666665855,1.3032098666680056
22231,AITraining,28,RegionD,RegionF,1680,1920,5.0,25.0,4232.044543999646,6017.184409600144,6.779322368000033,3.8742762239995354,5.929220710401491
32621,BatchInference,29,RegionA,RegionB,1740,1740,5.0,12.0,3910.1193450000296,3747.18626999972,4.642094249999815,4.342771575000152,1.25522377499896
24313,BatchInference,29,RegionD,RegionE,1740,1740,5.0,22.0,1925.29996800001,1661.556500000135,2.104686080000147,1.0766075000000346,4.115267788000324
3313,BatchInference,25,RegionA,RegionB,1500,1500,5.0,12.0,2312.227417499981,2215.9007324998256,3.2852358000000077,3.0732864749999536,0.83912398500037
39595,AITraining,24,RegionD,RegionF,1440,1440,5.0,25.0,2012.2064213334213,1857.2032959999458,3.2846916266668376,2.0176540800000606,4.902769312000583
20217,AITraining,29,RegionD,RegionF,1740,1980,5.0,25.0,2013.0616319996566,2861.9669794666474,3.1753840640000264,1.8077654133329577,0.7187999218679497
39019,BatchInference,26,RegionD,RegionF,1560,1560,5.0,25.0,1004.785066666638,927.3675466665918,1.627268266666622,0.9993841666666631,2.2875705866665497
24542,BatchInference,27,RegionD,RegionF,1620,1620,5.0,25.0,623.7593599999591,575.7034883333257,0.9939626666666687,0.6105144000000207,1.2809906049998916
27799,BatchInference,28,RegionA,RegionB,1680,1680,5.0,12.0,1013.8594500000208,971.6209199999171,1.4265396000000035,1.334539799999935,0.30523773000037835
28080,BatchInference,24,RegionF,RegionE,1440,1440,5.0,18.0,477.159637499983,446.1684374999684,0.5185505250000157,0.4318781250000423,0.16069079999990832
17966,BatchInference,24,RegionA,RegionC,1440,1440,5.0,15.0,739.895310000023,703.8024840000901,1.0641881250000103,0.96494706000005,0.284789585999774
30223,BatchInference,27,RegionD,RegionE,1620,1620,5.0,22.0,368.1433599999705,317.7096666666639,0.5905305599999884,0.3020599999999929,0.9477959333332888
41624,BatchInference,26,RegionD,RegionF,1560,1560,5.0,25.0,165.18611200000208,152.4599439999815,0.26959295999999455,0.16555402499999397,0.1286544080000227
23077,AITraining,34,RegionD,RegionE,2040,2940,5.0,22.0,60766.701158398624,34114.99573333305,55.82508305066974,32.4822133333321,106.10549629441613
32183,AITraining,35,RegionD,RegionE,2100,2940,5.0,22.0,60286.40327679824,33836.53920000039,55.39040870400027,32.118554999998956,106.52091489280312
40655,AITraining,32,RegionF,RegionE,1920,2940,5.0,18.0,47771.15607039974,29111.408000000334,29.643661311997278,27.580095999999127,11.326593318391986
28960,AITraining,30,RegionB,RegionB,1800,2040,5.0,5.0,81168.22339200009,86660.66879999997,71.79700031999866,68.51643551999862,4.029813792000255
47129,AITraining,32,RegionF,RegionE,1920,2880,5.0,18.0,39417.02183466601,23992.349333328853,24.629750079997912,23.116773333332098,6.805312821333715
47045,AITraining,34,RegionA,RegionC,2040,3060,15.0,5.0,58599.75833999982,36263.555691198344,47.53320876000104,48.359762831998154,3.968838360812981
2761,AITraining,34,RegionA,RegionC,2040,2160,5.0,15.0,53427.526559999154,56431.772543997395,43.345297799999315,39.63814737599982,9.955343711999689
6859,AITraining,32,RegionF,RegionE,1920,2340,5.0,18.0,25842.007751999863,26657.08649999862,16.382656253331323,13.369290000002113,4.693372931984754
3120,AITraining,34,RegionF,RegionE,2040,2340,5.0,18.0,23336.43592799972,26233.027599998888,14.295625967999198,12.169560000001235,0.8675361999926992
43633,AITraining,32,RegionF,RegionE,1920,2340,5.0,18.0,22433.06325333303,24326.74933333204,14.169230826665276,11.64592000000159,1.6611438933224036
43760,AITraining,34,RegionD,RegionE,2040,2340,5.0,22.0,23863.670271999523,24941.66099999899,21.960970240001664,11.497740000001102,35.95603023200279
34995,AITraining,32,RegionC,RegionC,1920,1980,5.0,5.0,37323.63456000149,37332.89049600044,29.541891840000737,29.136679679999638,0.7115927040054544
13173,AITraining,32,RegionD,RegionF,1920,1920,5.0,25.0,20861.996236799987,19255.015795199728,19.425607680001264,11.931432575999088,31.265056857608954
13348,AITraining,30,RegionA,RegionB,1800,1800,5.0,12.0,24765.8581440009,23733.83966399954,26.334457199998074,24.635587680001084,7.722496559989267
3489,AITraining,30,RegionA,RegionB,1800,1860,5.0,12.0,26436.509027999942,28365.14073599957,25.66715471999797,23.553389520000675,5.521429091989546
31205,AITraining,32,RegionD,RegionF,1920,1920,5.0,25.0,15048.284160000292,13889.095919999916,14.325534720001153,8.799393119998966,22.95031464000912
4756,AITraining,34,RegionD,RegionF,2040,2040,5.0,25.0,14558.788607999373,13437.373480799713,13.438998528000832,8.253328679999644,21.55109851920441
22269,AITraining,31,RegionA,RegionA,1860,2040,5.0,5.0,23743.807667998695,23762.901960000134,20.36310191999839,19.377020879999716,1.2252298679932494
26937,BatchInference,30,RegionD,RegionF,1800,1920,5.0,25.0,6694.67219200017,6598.093547499963,6.887797120000552,4.102237794999614,9.13243344450396
13385,BatchInference,35,RegionD,RegionF,2100,2100,5.0,25.0,6766.818239999789,6245.5739324998085,6.2138496000000725,3.816543674999863,9.804430507500818
44737,BatchInference,34,RegionB,RegionC,2040,2040,5.0,14.0,10777.758750000003,10697.892479999802,8.51929649999982,8.258375400000087,1.00560066999914
38678,BatchInference,31,RegionD,RegionF,1860,1920,5.0,25.0,6240.45312000003,5761.255939999966,5.935151786667038,3.590457639999657,8.652400433336254
10437,AITraining,31,RegionD,RegionF,1860,1920,5.0,25.0,9163.176038399888,8459.475554133287,8.660294314667219,5.2493983573328515,13.139101646937409
20830,BatchInference,33,RegionD,RegionF,1980,1980,5.0,25.0,5004.112213333309,4618.641173333225,4.625271466667007,2.8408037333331544,7.2188753066688225
49321,BatchInference,33,RegionA,RegionC,1980,1980,5.0,15.0,7982.25232500021,7592.969483999991,6.525129150000366,5.917128120000024,2.6833919610015897
25530,BatchInference,33,RegionA,RegionB,1980,1980,5.0,12.0,7887.029400000237,7558.404840000441,6.435910800000343,6.020398799999895,1.8856725600015878
1807,BatchInference,32,RegionD,RegionF,1920,1920,5.0,25.0,4330.014720000028,3996.4681733332095,4.085128533333595,2.509096666666489,6.3338073466685785
2894,AITraining,33,RegionD,RegionF,1980,1980,5.0,25.0,6854.095872000039,6326.0874239997265,6.42112512000063,3.943654799999748,10.131769728003839
34498,AITraining,35,RegionD,RegionE,2100,2220,5.0,22.0,5389.301350399828,4652.997066666827,4.964300117333245,2.5123706666670134,8.474590086397928
12024,BatchInference,34,RegionA,RegionB,2040,2040,5.0,12.0,5623.170299999916,5388.879375000001,4.553529750000085,4.25964824999991,1.3048169250006154
34436,BatchInference,35,RegionF,RegionE,2100,2160,5.0,18.0,2906.577625999939,2718.266750000025,1.7710835799999192,1.4781025000002448,0.2596151959986095
11729,AITraining,32,RegionD,RegionF,1920,1920,5.0,25.0,4956.433066666759,4574.633471999968,4.715028480000386,2.896155413333008,7.352865194669638
27294,BatchInference,33,RegionA,RegionB,1980,1980,5.0,12.0,4532.195250000493,4343.350275000372,3.7572975000000635,3.5146484999998058,1.0544409750011532
49429,BatchInference,32,RegionD,RegionF,1920,1920,5.0,25.0,2127.148800000057,1963.2891900000113,2.0382592000001316,1.2521056999997995,3.0065736100013742
41222,AITraining,34,RegionD,RegionF,2040,2040,5.0,25.0,3203.2000000000003,2956.4655119998815,2.9894092800003786,1.835713880000028,4.55865608800152
14986,BatchInference,32,RegionD,RegionF,1920,1920,5.0,25.0,1795.1509333333713,1656.8676539999942,1.7116569600001321,1.0514008266665307,2.4777044793344496
32723,BatchInference,30,RegionD,RegionF,1800,1800,5.0,25.0,1425.1055786667262,1315.3312106666594,1.5522679466667815,0.9534821333333064,2.2035042880006337
26530,BatchInference,32,RegionD,RegionF,1920,1920,5.0,25.0,1112.1749333333578,1026.5023919999958,1.0602956800000811,0.6512949466665828,1.4206821413340216
30942,BatchInference,32,RegionB,RegionC,1920,1920,5.0,14.0,1304.0351099998427,1294.3717360001267,1.0857357000000216,1.0524892000001667,0.009714373999136328
15172,BatchInference,31,RegionA,RegionC,1860,1860,5.0,15.0,1045.941637499914,994.9382550001156,0.8997704999999024,0.8159388000000786,0.23791768249909406
44543,BatchInference,33,RegionD,RegionF,1980,1980,5.0,25.0,578.6009600000084,534.0278033333169,0.5441749333334007,0.33422166666663633,0.5838695566670826
33676,BatchInference,30,RegionA,RegionB,1800,1800,5.0,12.0,717.9714000000183,688.0535999999818,0.7509689999999416,0.7025220000000293,0.11870579999968589
4559,BatchInference,32,RegionA,RegionC,1920,1920,5.0,15.0,566.7409799999807,539.1058320000379,0.48062519999996933,0.43583712000004005,0.05764746799966014
33480,AITraining,41,RegionC,RegionC,2460,3540,5.0,5.0,147825.81770879478,108293.94391199833,90.83257814400353,83.11315953600528,54.20954822878946
43819,AITraining,36,RegionD,RegionF,2160,2160,5.0,25.0,64544.1967445331,59572.43714986561,55.50142259200009,34.0900349439978,90.26369952000996
392,AITraining,41,RegionF,RegionE,2460,2460,5.0,18.0,69751.4236160019,65220.57919999915,32.401589247996434,26.98303999999907,25.915065407992188
21113,AITraining,40,RegionF,RegionE,2400,2400,5.0,18.0,56579.69285173285,52904.26906666531,26.8825891946641,22.385620666665886,21.38749256372705
34632,AITraining,40,RegionF,RegionE,2400,2400,5.0,18.0,56174.04726559992,52524.98759999846,26.612627157330767,22.160881333332767,21.18177362826009
2434,AITraining,36,RegionD,RegionF,2160,2160,5.0,25.0,36633.17934079907,33811.424240533284,33.47156855466834,20.558596762665324,54.14095693494451
20222,AITraining,40,RegionF,RegionE,2400,3000,5.0,18.0,43902.97808160005,20948.367000000595,20.79232214399799,18.22431599999958,23.96985965759309
24664,AITraining,41,RegionD,RegionE,2460,2760,5.0,22.0,48006.100992002466,23338.511999999315,32.04974592000218,17.812860000000523,76.77157267200978
42631,AITraining,37,RegionD,RegionE,2220,2340,5.0,22.0,33041.4156800005,33051.83699999968,27.82720511999969,14.644045000000387,50.586879159998034
22812,AITraining,40,RegionF,RegionE,2400,2640,5.0,18.0,33359.91296000004,22897.826666665278,15.798867733331805,14.020666666667072,13.732957226660375
42774,AITraining,36,RegionA,RegionB,2160,2220,5.0,12.0,44866.89503999884,43779.27311999987,36.213019200000346,34.08203519999984,8.606557920000995
33002,AITraining,40,RegionD,RegionF,2400,2880,5.0,25.0,32887.76499200124,15046.190887995972,23.894405119999032,16.3366907200007,40.55007170399857
1818,AITraining,39,RegionD,RegionF,2340,2340,5.0,25.0,30187.613525333956,27862.126309333187,22.590730240000465,13.875444266665193,36.865484442675196
39706,AITraining,36,RegionD,RegionF,2160,2220,5.0,25.0,21637.677055999757,19974.573546666048,19.74801749333425,12.166288426666293,30.77071310933887
43284,AITraining,40,RegionF,RegionE,2400,2700,5.0,18.0,23894.6315095998,16879.840999999644,11.460053957332281,10.41259533333407,6.474854338926342
47335,AITraining,40,RegionD,RegionF,2400,2400,5.0,25.0,19622.00678400105,18110.423519999815,14.021222399999946,8.612184959999187,22.834773024004278
12155,AITraining,36,RegionD,RegionF,2160,2160,5.0,25.0,14679.09870933315,13548.383706666415,12.92161024000005,7.936707519999534,20.757819216002126
23396,AITraining,40,RegionF,RegionE,2400,2520,5.0,18.0,15699.607784532802,17051.915733333968,7.899890389332892,6.83431733333243,0.8906856085340209
31119,AITraining,40,RegionD,RegionF,2400,2400,5.0,25.0,18236.924996267888,16832.052899199934,12.9865714346665,7.976800234665903,21.132047563737004
11328,AITraining,41,RegionB,RegionC,2460,2880,5.0,14.0,27834.67746000018,12386.298191999973,16.07124600000068,16.97922008000003,5.411822948002822
12187,BatchInference,40,RegionA,RegionC,2400,2400,5.0,15.0,14341.02218999983,13641.686123999461,9.015108300000053,8.17452107999982,3.927689946001294
38070,AITraining,40,RegionF,RegionE,2400,2520,5.0,18.0,11256.98170239988,11142.050400000002,5.363959807999493,4.6410399999997365,0.9954185343989082
36707,AITraining,41,RegionC,RegionC,2460,2880,5.0,5.0,21489.36515199992,9635.177664000412,11.91424287999994,13.225213439999676,0.31030524800056014
2113,AITraining,36,RegionD,RegionF,2160,2280,5.0,25.0,8779.801599999666,8960.057433332886,8.030122666667102,5.010657999999882,9.789769500002325
47531,AITraining,38,RegionD,RegionF,2280,2280,5.0,25.0,8317.998079999494,7677.243979999562,7.625758720000024,4.683429800000057,12.102649779999808
17835,BatchInference,39,RegionA,RegionC,2340,2340,5.0,15.0,11139.673499999824,10596.467999999486,7.446329999999865,6.752201999999761,3.183217500000758
48209,BatchInference,37,RegionD,RegionF,2220,2280,5.0,25.0,4940.260565333394,4956.249697166572,4.244440319999952,2.638499506666533,5.203679954833827
19060,AITraining,36,RegionF,RegionE,2160,2220,5.0,18.0,5000.069315733872,4676.210466666853,3.0393131999993015,2.5249046666670227,1.2768236490627967
43060,BatchInference,39,RegionD,RegionF,2340,2340,5.0,25.0,3895.596800000011,3595.519436666577,3.1617663999998697,1.9420162666665122,4.876061230000197
7726,AITraining,37,RegionF,RegionE,2220,2340,5.0,18.0,4948.837651199864,4628.89720000003,3.0021336959999174,2.5348760000005544,0.18440323519728352
4759,BatchInference,38,RegionD,RegionF,2280,2280,5.0,25.0,3771.6639999999975,3481.125244999896,3.061676799999879,1.8804889999999228,4.712364954999927
25151,BatchInference,39,RegionB,RegionC,2340,2340,5.0,14.0,6920.502975000154,6869.227379999614,4.420858500000052,4.285272599999839,0.4670941950013905
22873,BatchInference,41,RegionA,RegionC,2460,2460,5.0,15.0,6997.791599999961,6656.554475999793,4.115057400000245,3.731469399999827,1.732899124001836
20197,BatchInference,36,RegionA,RegionB,2160,2160,5.0,12.0,4403.748599999777,4220.259975000004,3.5431762500002693,3.314493000000301,0.9932216249996451
8135,BatchInference,41,RegionB,RegionC,2460,2460,5.0,14.0,5738.249385000177,5695.742447999932,3.2775272999999725,3.177015299999946,0.3158099370003491
18947,BatchInference,39,RegionD,RegionF,2340,2340,5.0,25.0,1651.9045973332286,1524.65701333329,1.5301341866666218,0.9398270933332775,2.187002623999983
42890,BatchInference,39,RegionD,RegionF,2340,2340,5.0,25.0,1564.0600319998857,1443.5804249999735,1.4474649599999796,0.8890368299999336,2.0527971270000966
24444,BatchInference,41,RegionD,RegionF,2460,2460,5.0,25.0,2239.975360000132,2067.4306505000454,1.4751417599999834,0.9060332399998576,2.1476012895005887
13022,BatchInference,39,RegionB,RegionC,2340,2340,5.0,14.0,2717.3880000001504,2697.2475359997547,2.0650463999999173,2.001772799999906,0.1423148640004399
2724,AITraining,39,RegionD,RegionE,2340,2340,5.0,22.0,2385.7569791996953,2058.946400000101,2.1975941120001488,1.1241160000002581,4.359339027199156
6006,BatchInference,40,RegionD,RegionF,2400,2400,5.0,25.0,1673.0694400000632,1544.1863324999956,1.2155583999999509,0.7466266499999356,1.703472607500129
41397,BatchInference,39,RegionA,RegionC,2340,2340,5.0,15.0,2773.6554599999813,2638.401575999853,1.8199781999999631,1.6503199199999325,0.6671570040002504
15113,BatchInference,37,RegionA,RegionB,2220,2220,5.0,12.0,2048.9435999999896,1963.5797249999507,1.6574827499999296,1.5505222500000104,0.40820587499971595
18852,BatchInference,41,RegionA,RegionC,2460,2460,5.0,15.0,2555.9725499999863,2431.334231999919,1.5040998000000878,1.3638953999999313,0.5381259180006923
28718,BatchInference,39,RegionA,RegionB,2340,2340,5.0,12.0,778.8167999999769,746.3727000000484,0.6365969999999166,0.5955029999999701,0.09182009999971452
8324,AITraining,43,RegionC,RegionB,2580,3480,5.0,14.0,129767.14079999464,116209.24200000752,100.03123200000306,91.40940000000464,34.22622679998079
8494,AITraining,44,RegionA,RegionB,2640,3540,5.0,12.0,109356.45408000372,109047.16368000036,102.41508239999742,83.86245360000794,60.91480559996131
43403,AITraining,42,RegionF,RegionF,2520,2940,5.0,5.0,73757.01038933879,37338.53170666591,38.6882870293317,39.84257411200208,25.5013303519913
37216,AITraining,45,RegionE,RegionE,2700,2820,5.0,5.0,37145.03059999674,29498.83559999671,26.513734000001055,26.63414799999967,5.36453900000555
30871,AITraining,44,RegionD,RegionF,2640,2880,5.0,25.0,46289.3785088088,28107.932607998115,48.84748287999772,30.167738496001448,88.95864743679576
48807,AITraining,44,RegionF,RegionF,2640,2820,5.0,5.0,47262.097500005206,28496.09489999746,27.34678300000034,28.094305000001548,12.858203191711226
