WindowID,Method,Seed,TaskID,TaskType,SourceRegion,ExecutionRegion,ArrivalHour,StartMinute,EndMinute,Duration_min,GPU_Demand,MaxLatency_ms,LatestFinishHour
w0000_0024,rolling_shadow_price_exchange::lagrangian_balanced,20260801,20129,BatchInference,RegionE,RegionE,5,300,358,58,12,80,2406
w0000_0024,rolling_shadow_price_exchange::lagrangian_balanced,20260801,20240,BatchInference,RegionD,RegionE,20,1200,1258,58,6,80,2406
w0000_0024,rolling_shadow_price_exchange::lagrangian_balanced,20260801,20253,BatchInference,RegionD,RegionF,13,780,1082,302,10,80,2406
w0000_0024,rolling_shadow_price_exchange::lagrangian_balanced,20260801,20428,RealTimeInference,RegionB,RegionB,9,540,828,288,3,20,14
w0000_0024,rolling_shadow_price_exchange::lagrangian_balanced,20260801,20510,AITraining,RegionF,RegionE,8,480,583,103,73,150,2406
w0000_0024,rolling_shadow_price_exchange::lagrangian_balanced,20260801,20619,AITraining,RegionD,RegionF,11,660,1035,375,23,150,2406
w0000_0024,rolling_shadow_price_exchange::lagrangian_balanced,20260801,20728,BatchInference,RegionA,RegionC,13,780,1166,386,22,80,2406
w0000_0024,rolling_shadow_price_exchange::lagrangian_balanced,20260801,20731,AITraining,RegionE,RegionE,14,840,1107,267,24,150,2406
w0000_0024,rolling_shadow_price_exchange::lagrangian_balanced,20260801,20876,RealTimeInference,RegionC,RegionC,5,300,376,76,3,20,7
w0000_0024,rolling_shadow_price_exchange::lagrangian_balanced,20260801,21075,BatchInference,RegionA,RegionB,13,780,814,34,12,80,2406
w0000_0024,rolling_shadow_price_exchange::lagrangian_balanced,20260801,21574,BatchInference,RegionA,RegionC,12,720,744,24,16,80,2406
w0000_0024,rolling_shadow_price_exchange::lagrangian_balanced,20260801,21588,BatchInference,RegionB,RegionB,20,1200,1352,152,8,80,2406
w0000_0024,rolling_shadow_price_exchange::lagrangian_balanced,20260801,21662,RealTimeInference,RegionB,RegionB,19,1140,1390,250,2,20,24
w0000_0024,rolling_shadow_price_exchange::lagrangian_balanced,20260801,21674,AITraining,RegionD,RegionF,3,180,406,226,93,150,2406
w0000_0024,rolling_shadow_price_exchange::lagrangian_balanced,20260801,21852,RealTimeInference,RegionB,RegionB,16,960,1274,314,1,20,22
w0000_0024,rolling_shadow_price_exchange::lagrangian_balanced,20260801,21961,RealTimeInference,RegionA,RegionA,15,900,1006,106,5,20,17
w0000_0024,rolling_shadow_price_exchange::lagrangian_balanced,20260801,22079,AITraining,RegionB,RegionA,19,1496,1800,304,112,150,2406
w0000_0024,rolling_shadow_price_exchange::lagrangian_balanced,20260801,22157,BatchInference,RegionF,RegionE,19,1140,1279,139,23,80,2406
w0000_0024,rolling_shadow_price_exchange::lagrangian_balanced,20260801,22173,RealTimeInference,RegionB,RegionB,23,1380,1604,224,2,20,27
w0000_0024,rolling_shadow_price_exchange::lagrangian_balanced,20260801,22330,AITraining,RegionD,RegionE,17,1620,1768,148,87,150,2406
w0000_0024,rolling_shadow_price_exchange::lagrangian_balanced,20260801,22372,BatchInference,RegionD,RegionF,12,720,845,125,20,80,2406
w0000_0024,rolling_shadow_price_exchange::lagrangian_balanced,20260801,22425,RealTimeInference,RegionC,RegionC,8,480,707,227,4,20,12
w0000_0024,rolling_shadow_price_exchange::lagrangian_balanced,20260801,22465,BatchInference,RegionF,RegionE,9,540,845,305,10,80,2406
w0000_0024,rolling_shadow_price_exchange::lagrangian_balanced,20260801,22468,RealTimeInference,RegionB,RegionB,6,360,625,265,6,20,11
w0000_0024,rolling_shadow_price_exchange::lagrangian_balanced,20260801,22850,AITraining,RegionE,RegionE,13,780,1056,276,82,150,2406
w0000_0024,rolling_shadow_price_exchange::lagrangian_balanced,20260801,22958,RealTimeInference,RegionA,RegionA,2,120,391,271,3,20,7
w0000_0024,rolling_shadow_price_exchange::lagrangian_balanced,20260801,22975,BatchInference,RegionD,RegionE,3,180,231,51,21,80,2406
w0000_0024,rolling_shadow_price_exchange::lagrangian_balanced,20260801,22977,AITraining,RegionF,RegionF,10,600,638,38,62,150,2406
w0000_0024,rolling_shadow_price_exchange::lagrangian_balanced,20260801,22988,BatchInference,RegionD,RegionF,23,1380,1731,351,8,80,2406
w0000_0024,rolling_shadow_price_exchange::lagrangian_balanced,20260801,23197,AITraining,RegionE,RegionE,3,180,309,129,101,150,2406
w0000_0024,rolling_shadow_price_exchange::lagrangian_balanced,20260801,23279,AITraining,RegionA,RegionB,7,480,724,244,18,150,2406
w0000_0024,rolling_shadow_price_exchange::lagrangian_balanced,20260801,23341,AITraining,RegionD,RegionF,14,840,1030,190,52,150,2406
w0000_0024,rolling_shadow_price_exchange::lagrangian_balanced,20260801,23416,AITraining,RegionF,RegionF,6,360,543,183,86,150,2406
w0000_0024,rolling_shadow_price_exchange::lagrangian_balanced,20260801,23535,RealTimeInference,RegionA,RegionA,19,1140,1171,31,1,20,20
w0000_0024,rolling_shadow_price_exchange::lagrangian_balanced,20260801,23584,BatchInference,RegionC,RegionC,2,120,366,246,16,80,2406
w0000_0024,rolling_shadow_price_exchange::lagrangian_balanced,20260801,23631,AITraining,RegionE,RegionE,17,1020,1119,99,103,150,2406
w0000_0024,rolling_shadow_price_exchange::lagrangian_balanced,20260801,23705,RealTimeInference,RegionE,RegionE,9,540,841,301,5,20,15
w0000_0024,rolling_shadow_price_exchange::lagrangian_balanced,20260801,23761,RealTimeInference,RegionB,RegionB,1,60,194,134,1,20,4
w0000_0024,rolling_shadow_price_exchange::lagrangian_balanced,20260801,23858,BatchInference,RegionB,RegionB,6,360,711,351,14,80,2406
w0000_0024,rolling_shadow_price_exchange::lagrangian_balanced,20260801,23962,RealTimeInference,RegionA,RegionA,6,360,429,69,1,20,8
w0000_0024,rolling_shadow_price_exchange::lagrangian_balanced,20260801,23996,BatchInference,RegionB,RegionB,4,240,455,215,16,80,2406
w0000_0024,rolling_shadow_price_exchange::lagrangian_balanced,20260801,24169,BatchInference,RegionD,RegionE,2,120,241,121,23,80,2406
w0000_0024,rolling_shadow_price_exchange::lagrangian_balanced,20260801,24179,AITraining,RegionD,RegionE,15,1574,1800,226,52,150,2406
w0000_0024,rolling_shadow_price_exchange::lagrangian_balanced,20260801,24581,BatchInference,RegionC,RegionC,18,1080,1316,236,13,80,2406
w0000_0024,rolling_shadow_price_exchange::lagrangian_balanced,20260801,24815,BatchInference,RegionA,RegionC,20,1200,1400,200,17,80,2406
w0000_0024,rolling_shadow_price_exchange::lagrangian_balanced,20260801,24913,BatchInference,RegionA,RegionC,16,960,1029,69,19,80,2406
w0000_0024,rolling_shadow_price_exchange::lagrangian_balanced,20260801,24957,BatchInference,RegionE,RegionE,9,540,913,373,18,80,2406
w0000_0024,rolling_shadow_price_exchange::lagrangian_balanced,20260801,24987,RealTimeInference,RegionB,RegionB,8,480,862,382,4,20,15
w0000_0024,rolling_shadow_price_exchange::lagrangian_balanced,20260801,25044,AITraining,RegionB,RegionC,12,720,1024,304,119,150,2406
w0000_0024,rolling_shadow_price_exchange::lagrangian_balanced,20260801,25241,RealTimeInference,RegionA,RegionA,20,1200,1321,121,2,20,23
w0000_0024,rolling_shadow_price_exchange::lagrangian_balanced,20260801,25313,RealTimeInference,RegionA,RegionA,13,780,854,74,4,20,15
w0000_0024,rolling_shadow_price_exchange::lagrangian_balanced,20260801,25492,RealTimeInference,RegionB,RegionB,23,1380,1549,169,5,20,26
w0000_0024,rolling_shadow_price_exchange::lagrangian_balanced,20260801,25499,RealTimeInference,RegionB,RegionB,0,0,379,379,4,20,7
w0000_0024,rolling_shadow_price_exchange::lagrangian_balanced,20260801,25578,RealTimeInference,RegionB,RegionB,22,1320,1613,293,5,20,27
w0000_0024,rolling_shadow_price_exchange::lagrangian_balanced,20260801,25602,RealTimeInference,RegionA,RegionA,22,1320,1467,147,7,20,25
w0000_0024,rolling_shadow_price_exchange::lagrangian_balanced,20260801,25683,RealTimeInference,RegionB,RegionB,18,1080,1370,290,5,20,23
w0000_0024,rolling_shadow_price_exchange::lagrangian_balanced,20260801,25700,AITraining,RegionB,RegionB,21,1320,1350,30,122,150,2406
w0000_0024,rolling_shadow_price_exchange::lagrangian_balanced,20260801,25713,RealTimeInference,RegionA,RegionA,17,1020,1053,33,7,20,18
w0000_0024,rolling_shadow_price_exchange::lagrangian_balanced,20260801,25727,BatchInference,RegionB,RegionC,10,600,997,397,7,80,2406
w0000_0024,rolling_shadow_price_exchange::lagrangian_balanced,20260801,25752,AITraining,RegionA,RegionB,13,780,818,38,45,150,2406
w0000_0024,rolling_shadow_price_exchange::lagrangian_balanced,20260801,25812,BatchInference,RegionA,RegionC,16,960,1232,272,15,80,2406
w0000_0024,rolling_shadow_price_exchange::lagrangian_balanced,20260801,25816,BatchInference,RegionE,RegionE,23,1380,1765,385,17,80,2406
w0000_0024,rolling_shadow_price_exchange::lagrangian_balanced,20260801,25876,AITraining,RegionF,RegionE,17,1080,1193,113,48,150,2406
w0000_0024,rolling_shadow_price_exchange::lagrangian_balanced,20260801,26152,RealTimeInference,RegionF,RegionF,13,780,976,196,4,20,17
w0000_0024,rolling_shadow_price_exchange::lagrangian_balanced,20260801,26204,RealTimeInference,RegionD,RegionD,20,1200,1340,140,1,20,23
w0000_0024,rolling_shadow_price_exchange::lagrangian_balanced,20260801,26211,AITraining,RegionF,RegionE,11,720,1091,371,41,150,2406
w0000_0024,rolling_shadow_price_exchange::lagrangian_balanced,20260801,26283,BatchInference,RegionF,RegionE,11,660,967,307,4,80,2406
w0000_0024,rolling_shadow_price_exchange::lagrangian_balanced,20260801,26299,AITraining,RegionD,RegionE,0,0,383,383,117,150,2406
w0000_0024,rolling_shadow_price_exchange::lagrangian_balanced,20260801,26407,RealTimeInference,RegionC,RegionC,8,480,719,239,2,20,12
w0000_0024,rolling_shadow_price_exchange::lagrangian_balanced,20260801,26458,AITraining,RegionE,RegionE,17,1020,1124,104,74,150,2406
w0000_0024,rolling_shadow_price_exchange::lagrangian_balanced,20260801,26591,AITraining,RegionF,RegionF,6,360,705,345,24,150,2406
w0000_0024,rolling_shadow_price_exchange::lagrangian_balanced,20260801,26596,RealTimeInference,RegionC,RegionC,14,840,948,108,2,20,16
w0000_0024,rolling_shadow_price_exchange::lagrangian_balanced,20260801,26706,BatchInference,RegionC,RegionC,0,0,100,100,13,80,2406
w0000_0024,rolling_shadow_price_exchange::lagrangian_balanced,20260801,26732,BatchInference,RegionC,RegionC,22,1320,1602,282,4,80,2406
w0000_0024,rolling_shadow_price_exchange::lagrangian_balanced,20260801,26744,RealTimeInference,RegionA,RegionA,8,480,760,280,4,20,13
w0000_0024,rolling_shadow_price_exchange::lagrangian_balanced,20260801,26769,RealTimeInference,RegionA,RegionA,14,840,861,21,7,20,15
w0000_0024,rolling_shadow_price_exchange::lagrangian_balanced,20260801,27050,RealTimeInference,RegionC,RegionC,15,900,1258,358,6,20,21
w0000_0024,rolling_shadow_price_exchange::lagrangian_balanced,20260801,27150,AITraining,RegionC,RegionC,13,780,809,29,28,150,2406
w0000_0024,rolling_shadow_price_exchange::lagrangian_balanced,20260801,27186,AITraining,RegionE,RegionE,13,780,1024,244,40,150,2406
w0000_0024,rolling_shadow_price_exchange::lagrangian_balanced,20260801,27448,AITraining,RegionE,RegionE,9,540,733,193,24,150,2406
w0000_0024,rolling_shadow_price_exchange::lagrangian_balanced,20260801,27475,RealTimeInference,RegionC,RegionC,4,240,405,165,5,20,7
w0000_0024,rolling_shadow_price_exchange::lagrangian_balanced,20260801,27563,AITraining,RegionC,RegionC,1,60,427,367,22,150,2406
w0000_0024,rolling_shadow_price_exchange::lagrangian_balanced,20260801,27584,RealTimeInference,RegionA,RegionA,21,1260,1300,40,2,20,22
w0000_0024,rolling_shadow_price_exchange::lagrangian_balanced,20260801,27644,AITraining,RegionD,RegionE,18,1140,1436,296,118,150,2406
w0000_0024,rolling_shadow_price_exchange::lagrangian_balanced,20260801,27871,AITraining,RegionB,RegionC,18,1260,1460,200,109,150,2406
w0000_0024,rolling_shadow_price_exchange::lagrangian_balanced,20260801,27877,AITraining,RegionF,RegionF,8,480,562,82,56,150,2406
w0000_0024,rolling_shadow_price_exchange::lagrangian_balanced,20260801,27907,RealTimeInference,RegionB,RegionB,1,60,267,207,2,20,5
w0000_0024,rolling_shadow_price_exchange::lagrangian_balanced,20260801,28111,AITraining,RegionE,RegionE,10,600,961,361,62,150,2406
w0000_0024,rolling_shadow_price_exchange::lagrangian_balanced,20260801,28291,BatchInference,RegionA,RegionB,8,480,767,287,22,80,2406
w0000_0024,rolling_shadow_price_exchange::lagrangian_balanced,20260801,28327,BatchInference,RegionD,RegionF,14,840,913,73,16,80,2406
w0000_0024,rolling_shadow_price_exchange::lagrangian_balanced,20260801,28402,RealTimeInference,RegionA,RegionA,23,1380,1435,55,5,20,24
w0000_0024,rolling_shadow_price_exchange::lagrangian_balanced,20260801,28403,BatchInference,RegionA,RegionC,18,1080,1209,129,4,80,2406
w0000_0024,rolling_shadow_price_exchange::lagrangian_balanced,20260801,28419,BatchInference,RegionD,RegionE,2,120,143,23,19,80,2406
w0000_0024,rolling_shadow_price_exchange::lagrangian_balanced,20260801,28627,BatchInference,RegionB,RegionC,6,360,585,225,18,80,2406
w0000_0024,rolling_shadow_price_exchange::lagrangian_balanced,20260801,28705,BatchInference,RegionB,RegionB,4,240,561,321,14,80,2406
w0000_0024,rolling_shadow_price_exchange::lagrangian_balanced,20260801,28789,BatchInference,RegionA,RegionC,18,1080,1255,175,13,80,2406
w0000_0024,rolling_shadow_price_exchange::lagrangian_balanced,20260801,28855,BatchInference,RegionA,RegionC,2,120,460,340,21,80,2406
w0000_0024,rolling_shadow_price_exchange::lagrangian_balanced,20260801,29032,AITraining,RegionB,RegionC,7,420,475,55,21,150,2406
w0000_0024,rolling_shadow_price_exchange::lagrangian_balanced,20260801,29122,BatchInference,RegionE,RegionE,3,180,521,341,9,80,2406
w0000_0024,rolling_shadow_price_exchange::lagrangian_balanced,20260801,29158,RealTimeInference,RegionA,RegionA,12,720,953,233,4,20,16
w0000_0024,rolling_shadow_price_exchange::lagrangian_balanced,20260801,29186,RealTimeInference,RegionB,RegionB,6,360,543,183,3,20,10
w0000_0024,rolling_shadow_price_exchange::lagrangian_balanced,20260801,29231,RealTimeInference,RegionB,RegionB,9,540,703,163,5,20,12
w0000_0024,rolling_shadow_price_exchange::lagrangian_balanced,20260801,29510,RealTimeInference,RegionD,RegionD,14,840,1065,225,2,20,18
w0000_0024,rolling_shadow_price_exchange::lagrangian_balanced,20260801,29531,BatchInference,RegionA,RegionB,4,240,555,315,18,80,2406
w0000_0024,rolling_shadow_price_exchange::lagrangian_balanced,20260801,29753,BatchInference,RegionF,RegionF,17,1020,1194,174,8,80,2406
w0000_0024,rolling_shadow_price_exchange::lagrangian_balanced,20260801,29760,AITraining,RegionA,RegionC,19,1200,1519,319,92,150,2406
w0000_0024,rolling_shadow_price_exchange::lagrangian_balanced,20260801,29770,AITraining,RegionE,RegionE,15,900,957,57,65,150,2406
w0000_0024,rolling_shadow_price_exchange::lagrangian_balanced,20260801,29796,BatchInference,RegionC,RegionC,18,1080,1168,88,17,80,2406
w0000_0024,rolling_shadow_price_exchange::lagrangian_balanced,20260801,29883,BatchInference,RegionE,RegionE,16,960,1188,228,23,80,2406
w0000_0024,rolling_shadow_price_exchange::lagrangian_balanced,20260801,30000,AITraining,RegionE,RegionE,1,60,71,11,102,150,2406
w0000_0024,rolling_shadow_price_exchange::lagrangian_balanced,20260801,30202,BatchInference,RegionC,RegionC,18,1080,1188,108,18,80,2406
w0000_0024,rolling_shadow_price_exchange::lagrangian_balanced,20260801,30211,AITraining,RegionF,RegionE,21,1733,1800,67,115,150,2406
w0000_0024,rolling_shadow_price_exchange::lagrangian_balanced,20260801,30231,BatchInference,RegionE,RegionE,0,0,117,117,23,80,2406
w0000_0024,rolling_shadow_price_exchange::lagrangian_balanced,20260801,30279,AITraining,RegionD,RegionE,11,840,1091,251,91,150,2406
w0000_0024,rolling_shadow_price_exchange::lagrangian_balanced,20260801,30358,BatchInference,RegionB,RegionC,11,660,725,65,23,80,2406
w0000_0024,rolling_shadow_price_exchange::lagrangian_balanced,20260801,30463,AITraining,RegionD,RegionF,7,420,509,89,91,150,2406
w0000_0024,rolling_shadow_price_exchange::lagrangian_balanced,20260801,30518,RealTimeInference,RegionB,RegionB,2,120,191,71,6,20,4
w0000_0024,rolling_shadow_price_exchange::lagrangian_balanced,20260801,30540,RealTimeInference,RegionE,RegionE,8,480,746,266,3,20,13
w0000_0024,rolling_shadow_price_exchange::lagrangian_balanced,20260801,30686,BatchInference,RegionB,RegionB,19,1140,1280,140,5,80,2406
w0000_0024,rolling_shadow_price_exchange::lagrangian_balanced,20260801,30724,AITraining,RegionF,RegionE,23,1736,1800,64,99,150,2406
w0000_0024,rolling_shadow_price_exchange::lagrangian_balanced,20260801,30787,RealTimeInference,RegionB,RegionB,6,360,466,106,4,20,8
w0000_0024,rolling_shadow_price_exchange::lagrangian_balanced,20260801,30858,RealTimeInference,RegionB,RegionB,9,540,863,323,4,20,15
w0000_0024,rolling_shadow_price_exchange::lagrangian_balanced,20260801,30934,AITraining,RegionA,RegionB,21,1320,1546,226,59,150,2406
w0000_0024,rolling_shadow_price_exchange::lagrangian_balanced,20260801,31200,BatchInference,RegionD,RegionF,11,660,790,130,21,80,2406
w0000_0024,rolling_shadow_price_exchange::lagrangian_balanced,20260801,31463,RealTimeInference,RegionC,RegionC,0,0,74,74,2,20,2
w0000_0024,rolling_shadow_price_exchange::lagrangian_balanced,20260801,31506,AITraining,RegionD,RegionF,12,720,980,260,57,150,2406
w0000_0024,rolling_shadow_price_exchange::lagrangian_balanced,20260801,31516,BatchInference,RegionD,RegionF,9,540,621,81,12,80,2406
w0000_0024,rolling_shadow_price_exchange::lagrangian_balanced,20260801,31840,RealTimeInference,RegionA,RegionA,15,900,1140,240,4,20,19
w0000_0024,rolling_shadow_price_exchange::lagrangian_balanced,20260801,31877,BatchInference,RegionE,RegionE,19,1140,1452,312,16,80,2406
w0000_0024,rolling_shadow_price_exchange::lagrangian_balanced,20260801,31947,RealTimeInference,RegionB,RegionB,23,1380,1545,165,4,20,26
w0000_0024,rolling_shadow_price_exchange::lagrangian_balanced,20260801,31977,BatchInference,RegionA,RegionB,13,780,1117,337,10,80,2406
w0000_0024,rolling_shadow_price_exchange::lagrangian_balanced,20260801,31980,BatchInference,RegionC,RegionC,10,600,716,116,22,80,2406
w0000_0024,rolling_shadow_price_exchange::lagrangian_balanced,20260801,32064,RealTimeInference,RegionA,RegionA,13,780,1169,389,3,20,20
w0000_0024,rolling_shadow_price_exchange::lagrangian_balanced,20260801,32236,AITraining,RegionE,RegionE,20,1200,1526,326,85,150,2406
w0000_0024,rolling_shadow_price_exchange::lagrangian_balanced,20260801,32245,BatchInference,RegionE,RegionE,8,480,614,134,11,80,2406
w0000_0024,rolling_shadow_price_exchange::lagrangian_balanced,20260801,32406,BatchInference,RegionC,RegionC,4,240,425,185,12,80,2406
w0000_0024,rolling_shadow_price_exchange::lagrangian_balanced,20260801,32629,BatchInference,RegionC,RegionC,17,1020,1325,305,20,80,2406
w0000_0024,rolling_shadow_price_exchange::lagrangian_balanced,20260801,32717,RealTimeInference,RegionC,RegionC,13,780,1108,328,2,20,19
w0000_0024,rolling_shadow_price_exchange::lagrangian_balanced,20260801,32732,AITraining,RegionC,RegionC,1,60,311,251,81,150,2406
w0000_0024,rolling_shadow_price_exchange::lagrangian_balanced,20260801,32824,AITraining,RegionC,RegionC,12,720,928,208,49,150,2406
