WindowID,Method,Seed,TaskID,TaskType,DelaySensitivity,SourceRegion,ExecutionRegion,ArrivalHour,EarliestStartHour,StartMinute,EndMinute,Duration_min,GPU_Demand,MaxLatency_ms,NetworkLatency_ms,LatestFinishHour,DecisionBlock
full_0000_2400,fixed_weight_bounded_rolling_local_exchange_heuristic,20260801,158,RealTimeInference,High,RegionA,RegionA,280,280,16800,16956,156,4,20.0,5.0,283,46
full_0000_2400,fixed_weight_bounded_rolling_local_exchange_heuristic,20260801,159,AITraining,Low,RegionD,RegionE,278,278,16740,17068,328,32,150.0,22.0,2406,46
full_0000_2400,fixed_weight_bounded_rolling_local_exchange_heuristic,20260801,160,AITraining,Low,RegionE,RegionE,963,963,57780,57847,67,34,150.0,5.0,2406,160
full_0000_2400,fixed_weight_bounded_rolling_local_exchange_heuristic,20260801,161,BatchInference,Medium,RegionD,RegionD,491,491,29460,29586,126,8,80.0,5.0,2406,81
full_0000_2400,fixed_weight_bounded_rolling_local_exchange_heuristic,20260801,162,AITraining,Low,RegionF,RegionF,1008,1008,60480,60616,136,77,150.0,5.0,2406,168
full_0000_2400,fixed_weight_bounded_rolling_local_exchange_heuristic,20260801,163,AITraining,Low,RegionF,RegionE,162,162,9720,9858,138,24,150.0,18.0,2406,27
full_0000_2400,fixed_weight_bounded_rolling_local_exchange_heuristic,20260801,164,AITraining,Low,RegionC,RegionC,335,335,20100,20110,10,73,150.0,5.0,2406,55
full_0000_2400,fixed_weight_bounded_rolling_local_exchange_heuristic,20260801,165,BatchInference,Medium,RegionB,RegionB,2390,2390,143400,143505,105,18,80.0,5.0,2406,398
full_0000_2400,adaptive_ALNS_latency_guarded_probe,20260801,166,AITraining,Low,RegionD,RegionF,2141,2141,128880,129126,246,63,150.0,25.0,2406,356
full_0000_2400,fixed_weight_bounded_rolling_local_exchange_heuristic,20260801,167,BatchInference,Medium,RegionD,RegionE,1068,1068,64080,64278,198,4,80.0,22.0,2406,178
full_0000_2400,fixed_weight_bounded_rolling_local_exchange_heuristic,20260801,168,RealTimeInference,High,RegionC,RegionC,1286,1286,77160,77238,78,7,20.0,5.0,1288,214
full_0000_2400,fixed_weight_bounded_rolling_local_exchange_heuristic,20260801,169,RealTimeInference,High,RegionC,RegionC,1087,1087,65220,65305,85,6,20.0,5.0,1089,181
full_0000_2400,fixed_weight_bounded_rolling_local_exchange_heuristic,20260801,170,BatchInference,Medium,RegionA,RegionB,536,536,32160,32255,95,19,80.0,12.0,2406,89
full_0000_2400,fixed_weight_bounded_rolling_local_exchange_heuristic,20260801,171,AITraining,Low,RegionD,RegionE,1228,1228,73860,74089,229,72,150.0,22.0,2406,204
full_0000_2400,fixed_weight_bounded_rolling_local_exchange_heuristic,20260801,172,BatchInference,Medium,RegionB,RegionB,1295,1295,77700,77803,103,8,80.0,5.0,2406,215
full_0000_2400,fixed_weight_bounded_rolling_local_exchange_heuristic,20260801,173,RealTimeInference,High,RegionB,RegionB,38,38,2280,2493,213,6,20.0,5.0,42,6
full_0000_2400,fixed_weight_bounded_rolling_local_exchange_heuristic,20260801,174,BatchInference,Medium,RegionD,RegionD,2306,2306,138360,138710,350,19,80.0,5.0,2406,384
full_0000_2400,fixed_weight_bounded_rolling_local_exchange_heuristic,20260801,175,RealTimeInference,High,RegionC,RegionC,300,300,18000,18263,263,7,20.0,5.0,305,50
full_0000_2400,fixed_weight_bounded_rolling_local_exchange_heuristic,20260801,176,AITraining,Low,RegionF,RegionF,873,873,52380,52412,32,109,150.0,5.0,2406,145
full_0000_2400,fixed_weight_bounded_rolling_local_exchange_heuristic,20260801,177,AITraining,Low,RegionC,RegionC,1086,1086,65160,65494,334,25,150.0,5.0,2406,181
full_0000_2400,fixed_weight_bounded_rolling_local_exchange_heuristic,20260801,178,RealTimeInference,High,RegionA,RegionA,1429,1429,85740,85929,189,4,20.0,5.0,1433,238
full_0000_2400,fixed_weight_bounded_rolling_local_exchange_heuristic,20260801,179,RealTimeInference,High,RegionB,RegionB,1000,1000,60000,60259,259,7,20.0,5.0,1005,166
full_0000_2400,fixed_weight_bounded_rolling_local_exchange_heuristic,20260801,180,BatchInference,Medium,RegionD,RegionF,1167,1167,70020,70125,105,22,80.0,25.0,2406,194
full_0000_2400,fixed_weight_bounded_rolling_local_exchange_heuristic,20260801,181,RealTimeInference,High,RegionC,RegionC,1794,1794,107640,107653,13,1,20.0,5.0,1795,299
full_0000_2400,fixed_weight_bounded_rolling_local_exchange_heuristic,20260801,182,AITraining,Low,RegionF,RegionF,1239,1239,74340,74685,345,31,150.0,5.0,2406,206
full_0000_2400,fixed_weight_bounded_rolling_local_exchange_heuristic,20260801,183,AITraining,Low,RegionA,RegionA,2166,2166,129960,130353,393,17,150.0,5.0,2406,361
full_0000_2400,fixed_weight_bounded_rolling_local_exchange_heuristic,20260801,184,RealTimeInference,High,RegionA,RegionA,2271,2271,136260,136421,161,3,20.0,5.0,2274,378
full_0000_2400,fixed_weight_bounded_rolling_local_exchange_heuristic,20260801,185,BatchInference,Medium,RegionB,RegionC,424,424,25440,25612,172,15,80.0,14.0,2406,70
full_0000_2400,fixed_weight_bounded_rolling_local_exchange_heuristic,20260801,186,RealTimeInference,High,RegionB,RegionB,1083,1083,64980,65168,188,4,20.0,5.0,1087,180
full_0000_2400,fixed_weight_bounded_rolling_local_exchange_heuristic,20260801,187,RealTimeInference,High,RegionB,RegionB,438,438,26280,26612,332,3,20.0,5.0,444,73
full_0000_2400,fixed_weight_bounded_rolling_local_exchange_heuristic,20260801,188,AITraining,Low,RegionF,RegionF,2266,2266,135960,136137,177,80,150.0,5.0,2406,377
full_0000_2400,fixed_weight_bounded_rolling_local_exchange_heuristic,20260801,189,RealTimeInference,High,RegionE,RegionE,1115,1115,66900,66953,53,2,20.0,5.0,1116,185
full_0000_2400,fixed_weight_bounded_rolling_local_exchange_heuristic,20260801,190,BatchInference,Medium,RegionA,RegionC,862,862,51720,51824,104,16,80.0,15.0,2406,143
full_0000_2400,fixed_weight_bounded_rolling_local_exchange_heuristic,20260801,191,AITraining,Low,RegionD,RegionF,1404,1404,84240,84502,262,61,150.0,25.0,2406,234
full_0000_2400,fixed_weight_bounded_rolling_local_exchange_heuristic,20260801,192,RealTimeInference,High,RegionB,RegionB,1081,1081,64860,65084,224,3,20.0,5.0,1085,180
full_0000_2400,fixed_weight_bounded_rolling_local_exchange_heuristic,20260801,193,AITraining,Low,RegionE,RegionE,2001,2001,120060,120333,273,96,150.0,5.0,2406,333
full_0000_2400,fixed_weight_bounded_rolling_local_exchange_heuristic,20260801,194,BatchInference,Medium,RegionD,RegionF,208,208,12480,12604,124,13,80.0,25.0,2406,34
full_0000_2400,fixed_weight_bounded_rolling_local_exchange_heuristic,20260801,195,RealTimeInference,High,RegionC,RegionC,1734,1734,104040,104245,205,1,20.0,5.0,1738,289
full_0000_2400,fixed_weight_bounded_rolling_local_exchange_heuristic,20260801,196,BatchInference,Medium,RegionA,RegionC,180,180,10860,11245,385,21,80.0,15.0,2406,30
full_0000_2400,fixed_weight_bounded_rolling_local_exchange_heuristic,20260801,197,RealTimeInference,High,RegionA,RegionA,1366,1366,81960,82246,286,4,20.0,5.0,1371,227
full_0000_2400,fixed_weight_bounded_rolling_local_exchange_heuristic,20260801,198,RealTimeInference,High,RegionA,RegionA,1072,1072,64320,64686,366,5,20.0,5.0,1079,178
full_0000_2400,fixed_weight_bounded_rolling_local_exchange_heuristic,20260801,199,RealTimeInference,High,RegionB,RegionB,1809,1809,108540,108741,201,1,20.0,5.0,1813,301
full_0000_2400,fixed_weight_bounded_rolling_local_exchange_heuristic,20260801,200,AITraining,Low,RegionE,RegionE,1751,1751,105060,105105,45,114,150.0,5.0,2406,291
full_0000_2400,fixed_weight_bounded_rolling_local_exchange_heuristic,20260801,201,AITraining,Low,RegionF,RegionF,39,39,2340,2445,105,97,150.0,5.0,2406,6
full_0000_2400,fixed_weight_bounded_rolling_local_exchange_heuristic,20260801,202,RealTimeInference,High,RegionD,RegionD,308,308,18480,18713,233,7,20.0,5.0,312,51
full_0000_2400,fixed_weight_bounded_rolling_local_exchange_heuristic,20260801,203,AITraining,Low,RegionB,RegionB,610,610,36600,36978,378,52,150.0,5.0,2406,101
full_0000_2400,fixed_weight_bounded_rolling_local_exchange_heuristic,20260801,204,AITraining,Low,RegionD,RegionF,147,147,8880,9168,288,70,150.0,25.0,2406,24
full_0000_2400,fixed_weight_bounded_rolling_local_exchange_heuristic,20260801,205,BatchInference,Medium,RegionB,RegionB,2385,2385,143100,143395,295,6,80.0,5.0,2406,397
full_0000_2400,fixed_weight_bounded_rolling_local_exchange_heuristic,20260801,206,AITraining,Low,RegionE,RegionE,606,606,36360,36431,71,32,150.0,5.0,2406,101
full_0000_2400,fixed_weight_bounded_rolling_local_exchange_heuristic,20260801,207,BatchInference,Medium,RegionD,RegionE,522,522,31320,31546,226,23,80.0,22.0,2406,87
full_0000_2400,fixed_weight_bounded_rolling_local_exchange_heuristic,20260801,208,RealTimeInference,High,RegionC,RegionC,1262,1262,75720,75916,196,6,20.0,5.0,1266,210
full_0000_2400,fixed_weight_bounded_rolling_local_exchange_heuristic,20260801,209,BatchInference,Medium,RegionF,RegionE,163,163,9780,9889,109,22,80.0,18.0,2406,27
full_0000_2400,fixed_weight_bounded_rolling_local_exchange_heuristic,20260801,210,BatchInference,Medium,RegionA,RegionC,860,860,51720,51962,242,15,80.0,15.0,2406,143
full_0000_2400,fixed_weight_bounded_rolling_local_exchange_heuristic,20260801,211,AITraining,Low,RegionD,RegionF,1022,1022,61320,61594,274,34,150.0,25.0,2406,170
full_0000_2400,fixed_weight_bounded_rolling_local_exchange_heuristic,20260801,212,AITraining,Low,RegionD,RegionE,421,421,25380,25595,215,86,150.0,22.0,2406,70
full_0000_2400,fixed_weight_bounded_rolling_local_exchange_heuristic,20260801,213,BatchInference,Medium,RegionD,RegionF,2293,2293,137580,137956,376,23,80.0,25.0,2406,382
full_0000_2400,fixed_weight_bounded_rolling_local_exchange_heuristic,20260801,214,BatchInference,Medium,RegionD,RegionD,633,633,37980,38058,78,19,80.0,5.0,2406,105
full_0000_2400,fixed_weight_bounded_rolling_local_exchange_heuristic,20260801,215,RealTimeInference,High,RegionD,RegionD,665,665,39900,39934,34,3,20.0,5.0,666,110
full_0000_2400,fixed_weight_bounded_rolling_local_exchange_heuristic,20260801,216,RealTimeInference,High,RegionA,RegionA,1688,1688,101280,101342,62,4,20.0,5.0,1690,281
full_0000_2400,fixed_weight_bounded_rolling_local_exchange_heuristic,20260801,217,RealTimeInference,High,RegionA,RegionA,734,734,44040,44106,66,7,20.0,5.0,736,122
full_0000_2400,fixed_weight_bounded_rolling_local_exchange_heuristic,20260801,218,AITraining,Low,RegionD,RegionE,1360,1360,81600,81790,190,54,150.0,22.0,2406,226
full_0000_2400,fixed_weight_bounded_rolling_local_exchange_heuristic,20260801,219,BatchInference,Medium,RegionC,RegionC,1016,1016,60960,61192,232,13,80.0,5.0,2406,169
full_0000_2400,fixed_weight_bounded_rolling_local_exchange_heuristic,20260801,220,BatchInference,Medium,RegionD,RegionF,652,652,39120,39344,224,8,80.0,25.0,2406,108
full_0000_2400,fixed_weight_bounded_rolling_local_exchange_heuristic,20260801,221,AITraining,Low,RegionF,RegionE,442,442,26640,26980,340,108,150.0,18.0,2406,73
full_0000_2400,fixed_weight_bounded_rolling_local_exchange_heuristic,20260801,222,BatchInference,Medium,RegionF,RegionF,158,158,9480,9565,85,21,80.0,5.0,2406,26
full_0000_2400,fixed_weight_bounded_rolling_local_exchange_heuristic,20260801,223,BatchInference,Medium,RegionA,RegionB,911,911,54660,54922,262,12,80.0,12.0,2406,151
full_0000_2400,fixed_weight_bounded_rolling_local_exchange_heuristic,20260801,224,RealTimeInference,High,RegionA,RegionA,1885,1885,113100,113283,183,6,20.0,5.0,1889,314
full_0000_2400,fixed_weight_bounded_rolling_local_exchange_heuristic,20260801,225,BatchInference,Medium,RegionC,RegionC,1250,1250,75000,75179,179,16,80.0,5.0,2406,208
full_0000_2400,fixed_weight_bounded_rolling_local_exchange_heuristic,20260801,226,RealTimeInference,High,RegionB,RegionB,913,913,54780,55072,292,1,20.0,5.0,918,152
full_0000_2400,fixed_weight_bounded_rolling_local_exchange_heuristic,20260801,227,RealTimeInference,High,RegionC,RegionC,791,791,47460,47474,14,2,20.0,5.0,792,131
full_0000_2400,fixed_weight_bounded_rolling_local_exchange_heuristic,20260801,228,BatchInference,Medium,RegionF,RegionF,1344,1344,80640,80988,348,8,80.0,5.0,2406,224
full_0000_2400,fixed_weight_bounded_rolling_local_exchange_heuristic,20260801,229,BatchInference,Medium,RegionA,RegionB,284,284,17040,17370,330,11,80.0,12.0,2406,47
full_0000_2400,fixed_weight_bounded_rolling_local_exchange_heuristic,20260801,230,BatchInference,Medium,RegionA,RegionC,1438,1438,86280,86616,336,23,80.0,15.0,2406,239
full_0000_2400,fixed_weight_bounded_rolling_local_exchange_heuristic,20260801,231,AITraining,Low,RegionD,RegionD,2086,2086,125280,125421,141,104,150.0,5.0,2406,347
full_0000_2400,fixed_weight_bounded_rolling_local_exchange_heuristic,20260801,232,BatchInference,Medium,RegionC,RegionC,2196,2196,131760,132021,261,7,80.0,5.0,2406,366
full_0000_2400,fixed_weight_bounded_rolling_local_exchange_heuristic,20260801,233,BatchInference,Medium,RegionD,RegionE,113,113,6840,7213,373,22,80.0,22.0,2406,18
full_0000_2400,fixed_weight_bounded_rolling_local_exchange_heuristic,20260801,234,RealTimeInference,High,RegionC,RegionC,1069,1069,64140,64240,100,6,20.0,5.0,1071,178
full_0000_2400,fixed_weight_bounded_rolling_local_exchange_heuristic,20260801,235,RealTimeInference,High,RegionE,RegionE,2378,2378,142680,142708,28,2,20.0,5.0,2379,396
full_0000_2400,fixed_weight_bounded_rolling_local_exchange_heuristic,20260801,236,BatchInference,Medium,RegionA,RegionC,156,156,9360,9542,182,10,80.0,15.0,2406,26
full_0000_2400,fixed_weight_bounded_rolling_local_exchange_heuristic,20260801,237,RealTimeInference,High,RegionA,RegionA,1779,1779,106740,106897,157,5,20.0,5.0,1782,296
full_0000_2400,fixed_weight_bounded_rolling_local_exchange_heuristic,20260801,238,BatchInference,Medium,RegionC,RegionC,1284,1284,77040,77432,392,11,80.0,5.0,2406,214
full_0000_2400,fixed_weight_bounded_rolling_local_exchange_heuristic,20260801,239,BatchInference,Medium,RegionD,RegionD,2094,2094,125640,125650,10,12,80.0,5.0,2406,349
full_0000_2400,fixed_weight_bounded_rolling_local_exchange_heuristic,20260801,240,RealTimeInference,High,RegionC,RegionC,1577,1577,94620,94977,357,3,20.0,5.0,1583,262
full_0000_2400,fixed_weight_bounded_rolling_local_exchange_heuristic,20260801,241,AITraining,Low,RegionF,RegionE,778,778,46920,47120,200,77,150.0,18.0,2406,129
full_0000_2400,fixed_weight_bounded_rolling_local_exchange_heuristic,20260801,242,BatchInference,Medium,RegionA,RegionB,181,181,10860,11181,321,20,80.0,12.0,2406,30
full_0000_2400,fixed_weight_bounded_rolling_local_exchange_heuristic,20260801,243,AITraining,Low,RegionD,RegionF,1786,1786,107160,107286,126,48,150.0,25.0,2406,297
full_0000_2400,fixed_weight_bounded_rolling_local_exchange_heuristic,20260801,244,RealTimeInference,High,RegionA,RegionA,2129,2129,127740,127793,53,6,20.0,5.0,2130,354
full_0000_2400,fixed_weight_bounded_rolling_local_exchange_heuristic,20260801,245,AITraining,Low,RegionD,RegionE,807,807,48780,49106,326,60,150.0,22.0,2406,134
full_0000_2400,fixed_weight_bounded_rolling_local_exchange_heuristic,20260801,246,BatchInference,Medium,RegionD,RegionF,1766,1766,106020,106109,89,18,80.0,25.0,2406,294
full_0000_2400,fixed_weight_bounded_rolling_local_exchange_heuristic,20260801,247,RealTimeInference,High,RegionC,RegionC,1352,1352,81120,81332,212,6,20.0,5.0,1356,225
full_0000_2400,fixed_weight_bounded_rolling_local_exchange_heuristic,20260801,248,AITraining,Low,RegionF,RegionF,1285,1285,77100,77336,236,116,150.0,5.0,2406,214
full_0000_2400,fixed_weight_bounded_rolling_local_exchange_heuristic,20260801,249,AITraining,Low,RegionB,RegionB,510,510,30600,30656,56,34,150.0,5.0,2406,85
full_0000_2400,fixed_weight_bounded_rolling_local_exchange_heuristic,20260801,250,AITraining,Low,RegionD,RegionE,1230,1230,73920,73943,23,120,150.0,22.0,2406,205
full_0000_2400,fixed_weight_bounded_rolling_local_exchange_heuristic,20260801,251,AITraining,Low,RegionD,RegionE,1266,1266,75960,75970,10,30,150.0,22.0,2406,211
full_0000_2400,fixed_weight_bounded_rolling_local_exchange_heuristic,20260801,252,AITraining,Low,RegionE,RegionE,1672,1672,100320,100473,153,69,150.0,5.0,2406,278
full_0000_2400,fixed_weight_bounded_rolling_local_exchange_heuristic,20260801,253,BatchInference,Medium,RegionD,RegionE,1648,1648,98880,99219,339,14,80.0,22.0,2406,274
full_0000_2400,fixed_weight_bounded_rolling_local_exchange_heuristic,20260801,254,AITraining,Low,RegionF,RegionE,1211,1211,72780,73147,367,111,150.0,18.0,2406,201
full_0000_2400,fixed_weight_bounded_rolling_local_exchange_heuristic,20260801,255,AITraining,Low,RegionF,RegionF,521,521,31680,32062,382,91,150.0,5.0,2406,86
full_0000_2400,fixed_weight_bounded_rolling_local_exchange_heuristic,20260801,256,RealTimeInference,High,RegionA,RegionA,1722,1722,103320,103419,99,2,20.0,5.0,1724,287
full_0000_2400,fixed_weight_bounded_rolling_local_exchange_heuristic,20260801,257,AITraining,Low,RegionD,RegionE,1552,1552,93240,93565,325,23,150.0,22.0,2406,258
full_0000_2400,fixed_weight_bounded_rolling_local_exchange_heuristic,20260801,258,AITraining,Low,RegionD,RegionF,712,712,42720,42949,229,65,150.0,25.0,2406,118
full_0000_2400,fixed_weight_bounded_rolling_local_exchange_heuristic,20260801,259,AITraining,Low,RegionE,RegionE,2331,2331,139860,140097,237,116,150.0,5.0,2406,388
full_0000_2400,fixed_weight_bounded_rolling_local_exchange_heuristic,20260801,260,BatchInference,Medium,RegionE,RegionE,1663,1663,99780,100001,221,20,80.0,5.0,2406,277
full_0000_2400,fixed_weight_bounded_rolling_local_exchange_heuristic,20260801,261,AITraining,Low,RegionF,RegionF,1,1,60,309,249,92,150.0,5.0,2406,0
full_0000_2400,fixed_weight_bounded_rolling_local_exchange_heuristic,20260801,262,BatchInference,Medium,RegionA,RegionC,1175,1175,70500,70544,44,16,80.0,15.0,2406,195
full_0000_2400,fixed_weight_bounded_rolling_local_exchange_heuristic,20260801,263,RealTimeInference,High,RegionA,RegionA,1760,1760,105600,105691,91,5,20.0,5.0,1762,293
full_0000_2400,fixed_weight_bounded_rolling_local_exchange_heuristic,20260801,264,AITraining,Low,RegionD,RegionF,1319,1319,79140,79159,19,84,150.0,25.0,2406,219
full_0000_2400,fixed_weight_bounded_rolling_local_exchange_heuristic,20260801,265,BatchInference,Medium,RegionC,RegionC,1809,1809,108540,108914,374,21,80.0,5.0,2406,301
full_0000_2400,fixed_weight_bounded_rolling_local_exchange_heuristic,20260801,266,BatchInference,Medium,RegionD,RegionD,875,875,52500,52798,298,8,80.0,5.0,2406,145
full_0000_2400,fixed_weight_bounded_rolling_local_exchange_heuristic,20260801,267,AITraining,Low,RegionF,RegionF,1938,1938,116280,116513,233,80,150.0,5.0,2406,323
full_0000_2400,adaptive_ALNS_latency_guarded_probe,20260801,268,AITraining,Low,RegionF,RegionE,695,695,42120,42396,276,126,150.0,18.0,2406,115
full_0000_2400,fixed_weight_bounded_rolling_local_exchange_heuristic,20260801,269,AITraining,Low,RegionC,RegionC,347,347,20820,21046,226,100,150.0,5.0,2406,57
full_0000_2400,fixed_weight_bounded_rolling_local_exchange_heuristic,20260801,270,BatchInference,Medium,RegionB,RegionC,2111,2111,126660,126767,107,20,80.0,14.0,2406,351
full_0000_2400,fixed_weight_bounded_rolling_local_exchange_heuristic,20260801,271,AITraining,Low,RegionD,RegionE,1372,1372,82620,83014,394,120,150.0,22.0,2406,228
full_0000_2400,fixed_weight_bounded_rolling_local_exchange_heuristic,20260801,272,RealTimeInference,High,RegionB,RegionB,962,962,57720,57735,15,5,20.0,5.0,963,160
full_0000_2400,fixed_weight_bounded_rolling_local_exchange_heuristic,20260801,273,AITraining,Low,RegionE,RegionE,1271,1271,76260,76466,206,107,150.0,5.0,2406,211
full_0000_2400,fixed_weight_bounded_rolling_local_exchange_heuristic,20260801,274,RealTimeInference,High,RegionC,RegionC,815,815,48900,49267,367,7,20.0,5.0,822,135
full_0000_2400,fixed_weight_bounded_rolling_local_exchange_heuristic,20260801,275,RealTimeInference,High,RegionA,RegionA,100,100,6000,6032,32,3,20.0,5.0,101,16
