TaskID,ExecutionRegion_incumbent,StartMinute_incumbent,ExecutionRegion_alns,StartMinute_alns,change_type
605,RegionF,122040,RegionF,122040,unchanged
606,RegionC,56520,RegionC,56520,unchanged
607,RegionE,86580,RegionE,86580,unchanged
608,RegionC,46680,RegionC,46680,unchanged
609,RegionE,61620,RegionE,61620,unchanged
610,RegionC,33720,RegionC,33720,unchanged
611,RegionF,23940,RegionF,23940,unchanged
612,RegionE,10320,RegionE,10320,unchanged
613,RegionF,108300,RegionF,108300,unchanged
614,RegionC,142380,RegionC,142380,unchanged
615,RegionF,32280,RegionF,32280,unchanged
616,RegionA,72480,RegionA,72480,unchanged
617,RegionC,102060,RegionC,102060,unchanged
618,RegionA,49320,RegionA,49320,unchanged
619,RegionB,132540,RegionB,132540,unchanged
620,RegionF,130440,RegionF,130440,unchanged
621,RegionF,66960,RegionF,66960,unchanged
622,RegionE,63120,RegionE,63120,unchanged
623,RegionA,72480,RegionA,72480,unchanged
624,RegionE,83220,RegionE,83220,unchanged
625,RegionB,115080,RegionB,115080,unchanged
626,RegionB,34560,RegionB,34560,unchanged
627,RegionC,97620,RegionC,97620,unchanged
628,RegionF,89880,RegionF,89880,unchanged
629,RegionA,96960,RegionA,96960,unchanged
630,RegionA,64980,RegionA,64980,unchanged
631,RegionD,30360,RegionD,30360,unchanged
632,RegionC,90540,RegionC,90540,unchanged
633,RegionE,64380,RegionE,64380,unchanged
634,RegionF,93600,RegionF,93600,unchanged
635,RegionE,92160,RegionE,92160,unchanged
636,RegionA,57420,RegionA,57420,unchanged
637,RegionB,6120,RegionB,6120,unchanged
638,RegionF,137940,RegionF,137940,unchanged
639,RegionC,54600,RegionC,54600,unchanged
640,RegionE,15480,RegionE,15480,unchanged
641,RegionE,114180,RegionE,114180,unchanged
642,RegionF,74220,RegionF,74220,unchanged
643,RegionC,100800,RegionC,100800,unchanged
644,RegionA,34320,RegionA,34320,unchanged
645,RegionB,9120,RegionB,9120,unchanged
646,RegionE,121020,RegionE,121020,unchanged
647,RegionC,23880,RegionC,23880,unchanged
648,RegionD,132060,RegionD,132060,unchanged
649,RegionA,95460,RegionA,95460,unchanged
650,RegionB,91140,RegionB,91140,unchanged
651,RegionF,133020,RegionF,133020,unchanged
652,RegionC,37920,RegionC,37920,unchanged
653,RegionD,24300,RegionD,24300,unchanged
654,RegionE,100260,RegionE,100260,unchanged
655,RegionF,8040,RegionF,8040,unchanged
656,RegionC,91020,RegionC,91020,unchanged
657,RegionA,108960,RegionA,108960,unchanged
658,RegionC,58020,RegionC,58020,unchanged
659,RegionF,24360,RegionF,24360,unchanged
660,RegionE,90240,RegionE,90240,unchanged
661,RegionF,88140,RegionF,88140,unchanged
662,RegionA,97800,RegionA,97800,unchanged
663,RegionA,46620,RegionA,46620,unchanged
664,RegionB,111720,RegionB,111720,unchanged
665,RegionB,52080,RegionB,52080,unchanged
666,RegionE,5220,RegionE,5220,unchanged
667,RegionC,81960,RegionC,81960,unchanged
668,RegionE,30900,RegionE,30900,unchanged
669,RegionC,50400,RegionC,50400,unchanged
670,RegionA,136200,RegionA,136200,unchanged
671,RegionB,53040,RegionB,53040,unchanged
672,RegionB,80700,RegionB,80700,unchanged
673,RegionC,660,RegionC,660,unchanged
674,RegionE,35520,RegionE,35520,unchanged
675,RegionA,132720,RegionA,132720,unchanged
676,RegionC,42840,RegionC,42840,unchanged
677,RegionA,6300,RegionA,6300,unchanged
678,RegionB,3600,RegionB,3600,unchanged
679,RegionE,58500,RegionE,58500,unchanged
680,RegionF,79560,RegionF,79560,unchanged
681,RegionE,42780,RegionE,42780,unchanged
682,RegionB,12840,RegionB,12840,unchanged
683,RegionA,103440,RegionA,103440,unchanged
684,RegionF,28080,RegionF,28080,unchanged
685,RegionE,15600,RegionE,15600,unchanged
686,RegionE,110160,RegionE,110160,unchanged
687,RegionE,126120,RegionE,126120,unchanged
688,RegionB,26760,RegionB,26760,unchanged
689,RegionC,123780,RegionC,123780,unchanged
690,RegionA,10620,RegionA,10620,unchanged
691,RegionE,128520,RegionE,128520,unchanged
692,RegionF,112740,RegionF,112740,unchanged
693,RegionF,7620,RegionF,7620,unchanged
694,RegionD,117660,RegionD,117660,unchanged
695,RegionC,104760,RegionC,104760,unchanged
696,RegionF,26520,RegionF,26520,unchanged
697,RegionC,108960,RegionC,108960,unchanged
698,RegionB,19800,RegionB,19800,unchanged
699,RegionD,36420,RegionD,36420,unchanged
700,RegionC,30960,RegionC,30960,unchanged
701,RegionF,143820,RegionF,143820,unchanged
702,RegionC,79860,RegionC,79860,unchanged
703,RegionB,130380,RegionB,130380,unchanged
704,RegionC,111480,RegionC,111480,unchanged
705,RegionE,105720,RegionE,105720,unchanged
706,RegionC,28080,RegionC,28080,unchanged
707,RegionF,135480,RegionF,135480,unchanged
708,RegionC,52800,RegionC,52800,unchanged
709,RegionB,110940,RegionB,110940,unchanged
710,RegionB,101640,RegionB,101640,unchanged
711,RegionC,111420,RegionC,111420,unchanged
712,RegionF,102180,RegionF,102180,unchanged
713,RegionE,23760,RegionE,23760,unchanged
714,RegionF,104880,RegionF,104880,unchanged
715,RegionB,62640,RegionB,62640,unchanged
716,RegionB,37500,RegionB,37500,unchanged
717,RegionF,116940,RegionF,116940,unchanged
718,RegionB,22380,RegionB,22380,unchanged
719,RegionC,22860,RegionC,22860,unchanged
720,RegionF,23700,RegionF,23700,unchanged
721,RegionB,91560,RegionB,91560,unchanged
722,RegionA,136680,RegionA,136680,unchanged
723,RegionA,138000,RegionA,138000,unchanged
724,RegionD,81240,RegionD,81240,unchanged
725,RegionE,30000,RegionE,30000,unchanged
726,RegionE,86880,RegionE,86880,unchanged
727,RegionE,104100,RegionE,104100,unchanged
728,RegionB,13620,RegionB,13620,unchanged
729,RegionC,76740,RegionC,76740,unchanged
730,RegionC,25440,RegionC,25440,unchanged
731,RegionE,124680,RegionE,124680,unchanged
732,RegionC,37980,RegionC,37980,unchanged
733,RegionE,119520,RegionE,119520,unchanged
734,RegionA,26580,RegionA,26580,unchanged
735,RegionB,136680,RegionB,136680,unchanged
736,RegionB,28200,RegionB,28200,unchanged
737,RegionC,141060,RegionC,141060,unchanged
738,RegionB,105420,RegionB,105420,unchanged
739,RegionE,137340,RegionE,137340,unchanged
740,RegionE,65700,RegionE,65700,unchanged
741,RegionA,44280,RegionA,44280,unchanged
742,RegionC,75900,RegionC,75900,unchanged
743,RegionC,86280,RegionC,86280,unchanged
744,RegionB,44580,RegionB,44580,unchanged
745,RegionC,139140,RegionC,139140,unchanged
746,RegionE,98760,RegionE,98760,unchanged
747,RegionA,34860,RegionA,34860,unchanged
748,RegionF,7500,RegionF,7500,unchanged
749,RegionA,130320,RegionA,130320,unchanged
750,RegionB,92400,RegionB,92400,unchanged
751,RegionF,111480,RegionF,111480,unchanged
752,RegionE,38640,RegionE,38640,unchanged
753,RegionF,76560,RegionF,76560,unchanged
754,RegionB,79680,RegionB,79680,unchanged
755,RegionF,20820,RegionF,20820,unchanged
756,RegionB,38220,RegionB,38220,unchanged
757,RegionB,12180,RegionB,12180,unchanged
758,RegionE,20040,RegionE,20040,unchanged
759,RegionE,108840,RegionE,108840,unchanged
760,RegionE,104580,RegionE,104580,unchanged
761,RegionA,108600,RegionA,108600,unchanged
762,RegionC,67080,RegionC,67080,unchanged
763,RegionB,125880,RegionB,125880,unchanged
764,RegionB,84780,RegionB,84780,unchanged
765,RegionF,27540,RegionF,27540,unchanged
766,RegionF,119580,RegionF,119580,unchanged
767,RegionC,75780,RegionC,75780,unchanged
768,RegionA,54180,RegionA,54180,unchanged
769,RegionC,13440,RegionC,13440,unchanged
770,RegionB,50220,RegionB,50220,unchanged
771,RegionF,51900,RegionF,51900,unchanged
772,RegionC,62760,RegionC,62760,unchanged
773,RegionF,80580,RegionF,80580,unchanged
774,RegionA,1860,RegionA,1860,unchanged
775,RegionB,105780,RegionB,105780,unchanged
776,RegionB,31740,RegionB,31740,unchanged
777,RegionD,130860,RegionD,130860,unchanged
778,RegionE,56520,RegionE,56520,unchanged
779,RegionE,137280,RegionE,137280,unchanged
780,RegionB,87000,RegionB,87000,unchanged
781,RegionA,97560,RegionA,97560,unchanged
782,RegionE,10800,RegionE,10800,unchanged
783,RegionC,4560,RegionC,4560,unchanged
784,RegionF,19500,RegionD,19080,region_and_time
785,RegionE,141480,RegionE,141480,unchanged
786,RegionF,140880,RegionF,140880,unchanged
787,RegionC,102660,RegionC,102660,unchanged
788,RegionB,28260,RegionB,28260,unchanged
789,RegionC,5100,RegionC,5100,unchanged
790,RegionE,42180,RegionE,42180,unchanged
791,RegionE,113040,RegionE,113040,unchanged
792,RegionF,88920,RegionF,88920,unchanged
793,RegionA,107280,RegionA,107280,unchanged
794,RegionA,59760,RegionA,59760,unchanged
795,RegionB,98400,RegionB,98400,unchanged
796,RegionE,19320,RegionE,19320,unchanged
797,RegionD,76200,RegionD,76200,unchanged
798,RegionF,83400,RegionF,83400,unchanged
799,RegionE,81840,RegionE,81840,unchanged
800,RegionA,18720,RegionA,18720,unchanged
801,RegionF,28080,RegionF,28080,unchanged
802,RegionD,125280,RegionD,125280,unchanged
803,RegionB,85860,RegionB,85860,unchanged
804,RegionD,36240,RegionD,36240,unchanged
805,RegionC,25260,RegionC,25260,unchanged
806,RegionF,62880,RegionF,62880,unchanged
807,RegionA,42600,RegionA,42600,unchanged
808,RegionF,37800,RegionF,37800,unchanged
809,RegionF,18720,RegionF,18720,unchanged
810,RegionB,121380,RegionB,121380,unchanged
811,RegionE,138540,RegionE,138540,unchanged
812,RegionF,110280,RegionF,110280,unchanged
813,RegionC,138960,RegionC,138960,unchanged
814,RegionF,79500,RegionF,79500,unchanged
815,RegionF,77640,RegionF,77640,unchanged
816,RegionB,108060,RegionB,108060,unchanged
817,RegionC,115200,RegionC,115200,unchanged
818,RegionE,74400,RegionE,74400,unchanged
819,RegionF,13800,RegionF,13800,unchanged
820,RegionB,124680,RegionB,124680,unchanged
821,RegionA,76260,RegionA,76260,unchanged
822,RegionC,111060,RegionC,111060,unchanged
823,RegionB,13980,RegionB,13980,unchanged
824,RegionD,70500,RegionD,70500,unchanged
825,RegionC,22140,RegionC,22140,unchanged
826,RegionB,124620,RegionB,124620,unchanged
827,RegionC,113700,RegionC,113700,unchanged
828,RegionF,136260,RegionF,136260,unchanged
829,RegionE,10080,RegionE,10080,unchanged
830,RegionE,140700,RegionE,140700,unchanged
831,RegionF,46260,RegionF,46260,unchanged
832,RegionF,116880,RegionF,116880,unchanged
833,RegionC,37380,RegionC,37380,unchanged
834,RegionA,110700,RegionA,110700,unchanged
835,RegionB,84360,RegionB,84360,unchanged
836,RegionE,20700,RegionE,20700,unchanged
837,RegionE,42360,RegionE,42360,unchanged
838,RegionC,60840,RegionC,60840,unchanged
839,RegionB,107940,RegionB,107940,unchanged
840,RegionB,128760,RegionB,128760,unchanged
841,RegionF,39060,RegionF,39060,unchanged
842,RegionC,91620,RegionC,91620,unchanged
843,RegionD,95160,RegionD,95160,unchanged
844,RegionE,83100,RegionE,83100,unchanged
845,RegionF,12840,RegionF,12840,unchanged
846,RegionB,82260,RegionB,82260,unchanged
847,RegionA,81000,RegionA,81000,unchanged
848,RegionB,137100,RegionB,137100,unchanged
849,RegionE,95040,RegionE,95040,unchanged
850,RegionF,62220,RegionF,62220,unchanged
851,RegionE,37320,RegionE,37320,unchanged
852,RegionC,19980,RegionC,19980,unchanged
853,RegionF,34740,RegionF,34740,unchanged
854,RegionC,76200,RegionC,76200,unchanged
855,RegionD,97080,RegionD,97080,unchanged
856,RegionB,20820,RegionB,20820,unchanged
857,RegionE,137340,RegionE,137340,unchanged
858,RegionF,80700,RegionF,80700,unchanged
859,RegionA,129360,RegionA,129360,unchanged
860,RegionA,104040,RegionA,104040,unchanged
861,RegionE,88920,RegionE,88920,unchanged
862,RegionB,89100,RegionB,89100,unchanged
863,RegionE,44340,RegionE,44340,unchanged
864,RegionC,83940,RegionC,83940,unchanged
865,RegionE,47160,RegionE,47160,unchanged
866,RegionA,33780,RegionA,33780,unchanged
867,RegionA,18960,RegionA,18960,unchanged
868,RegionC,24840,RegionC,24840,unchanged
869,RegionE,132600,RegionE,132600,unchanged
870,RegionE,129360,RegionE,129360,unchanged
871,RegionD,82740,RegionD,82740,unchanged
872,RegionB,32160,RegionB,32160,unchanged
873,RegionF,92760,RegionF,92760,unchanged
874,RegionB,39840,RegionB,39840,unchanged
875,RegionB,40680,RegionB,40680,unchanged
876,RegionE,107520,RegionE,107520,unchanged
877,RegionC,100920,RegionC,100920,unchanged
878,RegionF,58320,RegionF,58320,unchanged
879,RegionC,70020,RegionC,70020,unchanged
880,RegionF,110280,RegionF,110280,unchanged
881,RegionB,131220,RegionB,131220,unchanged
882,RegionB,76020,RegionB,76020,unchanged
883,RegionF,47700,RegionF,47700,unchanged
884,RegionF,140160,RegionF,140160,unchanged
885,RegionC,113580,RegionC,113580,unchanged
886,RegionB,93840,RegionB,93840,unchanged
887,RegionF,129600,RegionF,129600,unchanged
888,RegionC,39780,RegionC,39780,unchanged
889,RegionC,33960,RegionC,33960,unchanged
890,RegionE,12780,RegionE,12780,unchanged
891,RegionE,118620,RegionE,118620,unchanged
892,RegionB,136260,RegionB,136260,unchanged
893,RegionA,126780,RegionA,126780,unchanged
894,RegionB,70020,RegionB,70020,unchanged
895,RegionB,39360,RegionB,39360,unchanged
896,RegionF,110400,RegionF,110400,unchanged
897,RegionF,36180,RegionF,36180,unchanged
898,RegionB,22500,RegionB,22500,unchanged
899,RegionA,110820,RegionA,110820,unchanged
900,RegionB,6540,RegionB,6540,unchanged
901,RegionC,13080,RegionC,13080,unchanged
902,RegionF,123420,RegionF,123420,unchanged
903,RegionE,57900,RegionE,57900,unchanged
904,RegionF,20040,RegionF,20040,unchanged
905,RegionA,55140,RegionA,55140,unchanged
906,RegionA,78300,RegionA,78300,unchanged
907,RegionB,82380,RegionB,82380,unchanged
908,RegionB,33780,RegionB,33780,unchanged
909,RegionC,70500,RegionC,70500,unchanged
910,RegionE,34080,RegionE,34080,unchanged
911,RegionA,115500,RegionA,115500,unchanged
912,RegionB,1260,RegionB,1260,unchanged
913,RegionA,4620,RegionA,4620,unchanged
914,RegionC,52980,RegionC,52980,unchanged
915,RegionB,134820,RegionB,134820,unchanged
916,RegionF,129660,RegionF,129660,unchanged
917,RegionF,27300,RegionF,27300,unchanged
918,RegionC,58380,RegionC,58380,unchanged
919,RegionC,29940,RegionC,29940,unchanged
920,RegionB,58560,RegionB,58560,unchanged
921,RegionC,112320,RegionC,112320,unchanged
922,RegionC,27240,RegionC,27240,unchanged
923,RegionE,131700,RegionE,131700,unchanged
924,RegionF,126600,RegionF,126600,unchanged
925,RegionC,59640,RegionC,59640,unchanged
926,RegionF,35280,RegionF,35280,unchanged
927,RegionC,105480,RegionC,105480,unchanged
928,RegionB,86700,RegionB,86700,unchanged
929,RegionC,140220,RegionC,140220,unchanged
930,RegionF,46020,RegionF,46020,unchanged
931,RegionB,21000,RegionB,21000,unchanged
932,RegionE,88620,RegionE,88620,unchanged
933,RegionB,129240,RegionB,129240,unchanged
934,RegionE,124680,RegionE,124680,unchanged
935,RegionE,136140,RegionE,136140,unchanged
936,RegionC,95940,RegionC,95940,unchanged
937,RegionF,10680,RegionF,10680,unchanged
938,RegionC,95040,RegionC,95040,unchanged
939,RegionC,62280,RegionC,62280,unchanged
940,RegionF,3960,RegionF,3960,unchanged
941,RegionF,16680,RegionF,16680,unchanged
942,RegionF,59340,RegionF,59340,unchanged
943,RegionF,26160,RegionF,26160,unchanged
944,RegionC,81660,RegionC,81660,unchanged
945,RegionA,10860,RegionA,10860,unchanged
946,RegionB,134160,RegionB,134160,unchanged
947,RegionC,43080,RegionC,43080,unchanged
948,RegionE,114180,RegionE,114180,unchanged
949,RegionF,117600,RegionF,117600,unchanged
950,RegionF,44760,RegionF,44760,unchanged
951,RegionA,15480,RegionA,15480,unchanged
952,RegionF,112800,RegionF,112800,unchanged
953,RegionB,72060,RegionB,72060,unchanged
954,RegionB,10740,RegionB,10740,unchanged
955,RegionC,10260,RegionC,10260,unchanged
956,RegionE,76200,RegionE,76200,unchanged
957,RegionC,98640,RegionC,98640,unchanged
958,RegionF,116520,RegionF,116520,unchanged
959,RegionB,8940,RegionB,8940,unchanged
960,RegionF,46920,RegionF,46920,unchanged
961,RegionF,87720,RegionF,87720,unchanged
962,RegionC,81540,RegionC,81540,unchanged
963,RegionF,30540,RegionF,30540,unchanged
964,RegionC,107340,RegionC,107340,unchanged
965,RegionB,108060,RegionB,108060,unchanged
966,RegionB,83280,RegionB,83280,unchanged
967,RegionB,121920,RegionB,121920,unchanged
968,RegionE,122280,RegionE,122280,unchanged
969,RegionE,127560,RegionE,127560,unchanged
970,RegionF,20280,RegionF,20280,unchanged
971,RegionE,104640,RegionE,104640,unchanged
972,RegionA,105780,RegionA,105780,unchanged
973,RegionE,44520,RegionE,44520,unchanged
974,RegionE,72180,RegionE,72180,unchanged
975,RegionE,25200,RegionE,25200,unchanged
976,RegionD,80580,RegionD,80580,unchanged
977,RegionB,72600,RegionB,72600,unchanged
978,RegionB,109560,RegionB,109560,unchanged
979,RegionE,104760,RegionE,104760,unchanged
980,RegionB,109080,RegionB,109080,unchanged
981,RegionD,109860,RegionD,109860,unchanged
982,RegionC,86640,RegionC,86640,unchanged
983,RegionF,106860,RegionF,106860,unchanged
984,RegionC,14040,RegionC,14040,unchanged
985,RegionA,99780,RegionA,99780,unchanged
986,RegionC,126060,RegionC,126060,unchanged
987,RegionE,39300,RegionE,39300,unchanged
988,RegionC,35040,RegionC,35040,unchanged
989,RegionF,107640,RegionF,107640,unchanged
990,RegionA,31020,RegionA,31020,unchanged
991,RegionA,57960,RegionA,57960,unchanged
992,RegionF,90060,RegionF,90060,unchanged
993,RegionC,94080,RegionC,94080,unchanged
994,RegionE,7920,RegionE,7920,unchanged
995,RegionF,37680,RegionF,37680,unchanged
996,RegionE,110520,RegionE,110520,unchanged
997,RegionB,91380,RegionB,91380,unchanged
998,RegionB,18840,RegionB,18840,unchanged
999,RegionE,34620,RegionE,34620,unchanged
1000,RegionE,90180,RegionE,90180,unchanged
1001,RegionF,77220,RegionF,77220,unchanged
1002,RegionF,68460,RegionF,68460,unchanged
1003,RegionA,27840,RegionA,27840,unchanged
1004,RegionA,45720,RegionA,45720,unchanged
1005,RegionB,127200,RegionB,127200,unchanged
1006,RegionC,138060,RegionC,138060,unchanged
1007,RegionB,64320,RegionB,64320,unchanged
1008,RegionE,109620,RegionE,109620,unchanged
1009,RegionE,70140,RegionE,70140,unchanged
1010,RegionC,120660,RegionC,120660,unchanged
1011,RegionA,30120,RegionA,30120,unchanged
1012,RegionB,18180,RegionB,18180,unchanged
1013,RegionF,42420,RegionF,42420,unchanged
1014,RegionE,109380,RegionE,109380,unchanged
1015,RegionC,78540,RegionC,78540,unchanged
1016,RegionB,85740,RegionB,85740,unchanged
1017,RegionE,15960,RegionE,15960,unchanged
1018,RegionE,133560,RegionE,133560,unchanged
1019,RegionC,73680,RegionC,73680,unchanged
1020,RegionB,42780,RegionB,42780,unchanged
1021,RegionE,124980,RegionE,124980,unchanged
1022,RegionD,29820,RegionD,29820,unchanged
1023,RegionA,34080,RegionA,34080,unchanged
1024,RegionA,121380,RegionA,121380,unchanged
1025,RegionB,88680,RegionB,88680,unchanged
1026,RegionE,140640,RegionE,140640,unchanged
1027,RegionE,114840,RegionE,114840,unchanged
1028,RegionE,32220,RegionE,32220,unchanged
1029,RegionE,21900,RegionE,21900,unchanged
1030,RegionA,75960,RegionA,75960,unchanged
1031,RegionC,117600,RegionC,117600,unchanged
1032,RegionF,100920,RegionF,100920,unchanged
1033,RegionF,141240,RegionF,141240,unchanged
1034,RegionC,30780,RegionC,30780,unchanged
1035,RegionE,18180,RegionE,18180,unchanged
1036,RegionC,114480,RegionC,114480,unchanged
1037,RegionE,127200,RegionE,127200,unchanged
1038,RegionC,31500,RegionC,31500,unchanged
1039,RegionE,44700,RegionE,44700,unchanged
1040,RegionC,106320,RegionC,106320,unchanged
1041,RegionE,14400,RegionE,14400,unchanged
1042,RegionF,127320,RegionF,127320,unchanged
1043,RegionA,74700,RegionA,74700,unchanged
1044,RegionA,39780,RegionA,39780,unchanged
1045,RegionC,55380,RegionC,55380,unchanged
1046,RegionF,127500,RegionF,127500,unchanged
1047,RegionF,19500,RegionF,19500,unchanged
1048,RegionF,48240,RegionF,48240,unchanged
1049,RegionB,135660,RegionB,135660,unchanged
1050,RegionC,30720,RegionC,30720,unchanged
1051,RegionF,74400,RegionF,74400,unchanged
1052,RegionE,131100,RegionE,131100,unchanged
1053,RegionC,123480,RegionC,123480,unchanged
1054,RegionE,41460,RegionE,41460,unchanged
1055,RegionF,142680,RegionF,142680,unchanged
1056,RegionA,42060,RegionA,42060,unchanged
1057,RegionF,82920,RegionF,82920,unchanged
